GO.ID	Term	ontology	HOG	change	branch_p	p_raw	topGOresult	Significant	Expected	FoldEnrichment
GO:0019222	regulation of metabolic process	BP	N0.HOG0000103	2	0.000699837	1	1	3	3.11780527165143	0.962215320910973
GO:0019222	regulation of metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	3.11780527165143	0.962215320910973
GO:0019362	pyridine nucleotide metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0922538999462076	10.8396501457726
GO:0019369	arachidonate metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.00753093060785368	132.785714285714
GO:0019395	fatty acid oxidation	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.0724852071005917	13.7959183673469
GO:0019538	protein metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	2.81845077998924	1.06441454337246
GO:0019538	protein metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	3	2.81845077998924	1.06441454337246
GO:0019538	protein metabolic process	BP	N0.HOG0000299	2	0.000699837	1	1	3	2.81845077998924	1.06441454337246
GO:0019637	organophosphate metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	0.702259279182356	4.27192646495596
GO:0019637	organophosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	3	0.702259279182356	4.27192646495596
GO:0019637	organophosphate metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	0.702259279182356	4.27192646495596
GO:0019646	aerobic electron transport chain	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.0687197417966649	14.5518590998043
GO:0019693	ribose phosphate metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	2	0.361484669176977	5.5327380952381
GO:0019693	ribose phosphate metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	2	0.361484669176977	5.5327380952381
GO:0019725	cellular homeostasis	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.48951048951049	2.04285714285714
GO:0019748	secondary metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.112022592791824	17.8535414165666
GO:0019748	secondary metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.112022592791824	17.8535414165666
GO:0019752	carboxylic acid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	3	0.53940290478752	5.56170531039641
GO:0019752	carboxylic acid metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	3	0.53940290478752	5.56170531039641
GO:0019752	carboxylic acid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	0.53940290478752	5.56170531039641
GO:0019953	sexual reproduction	BP	N0.HOG0000028	2	0.00774613	1	1	2	1.38286713286713	1.44627054361568
GO:0019953	sexual reproduction	BP	N0.HOG0000101	6	0.00287406	1	1	2	1.38286713286713	1.44627054361568
GO:0022402	cell cycle process	BP	N0.HOG0000101	6	0.00287406	1	1	1	1.10422270037655	0.905614419680916
GO:0022412	cellular process involved in reproduction in multicellular organism	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.99596557288865	2.00810153929247
GO:0022412	cellular process involved in reproduction in multicellular organism	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.99596557288865	2.00810153929247
GO:0022414	reproductive process	BP	N0.HOG0000028	2	0.00774613	1	1	2	1.73493813878429	1.15277885435238
GO:0022414	reproductive process	BP	N0.HOG0000101	6	0.00287406	1	1	2	1.73493813878429	1.15277885435238
GO:0022607	cellular component assembly	BP	N0.HOG0000028	2	0.00774613	1	1	2	2.00322754168908	0.998388829215897
GO:0022607	cellular component assembly	BP	N0.HOG0000103	2	0.000699837	1	1	2	2.00322754168908	0.998388829215897
GO:0022900	electron transport chain	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.126143087681549	7.92750533049041
GO:0022904	respiratory electron transport chain	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.0913125336202259	10.9513991163476
GO:0023052	signaling	BP	N0.HOG0000028	2	0.00774613	1	1	3	2.73749327595481	1.09589310277068
GO:0023052	signaling	BP	N0.HOG0000158	6	0.00447613	1	1	3	2.73749327595481	1.09589310277068
GO:0023052	signaling	BP	N0.HOG0000299	2	0.000699837	1	1	3	2.73749327595481	1.09589310277068
GO:0030001	metal ion transport	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.401022054868209	4.98725687458082
GO:0030001	metal ion transport	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.401022054868209	4.98725687458082
GO:0030003	intracellular monoatomic cation homeostasis	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.282409897794513	3.54095238095238
GO:0030097	hemopoiesis	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.481038192576654	2.07883701425776
GO:0030099	myeloid cell differentiation	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.21463152232383	4.65914786967419
GO:0030154	cell differentiation	BP	N0.HOG0000028	2	0.00774613	1	1	4	2.58969876277569	1.54458119125513
GO:0030154	cell differentiation	BP	N0.HOG0000058	3	0.000638988	1	1	4	2.58969876277569	1.54458119125513
GO:0030154	cell differentiation	BP	N0.HOG0000101	6	0.00287406	1	1	4	2.58969876277569	1.54458119125513
GO:0030154	cell differentiation	BP	N0.HOG0000639	2	0.000699837	1	1	4	2.58969876277569	1.54458119125513
GO:0030258	lipid modification	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.146853146853147	6.80952380952381
GO:0030851	granulocyte differentiation	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0225927918235611	44.2619047619048
GO:0030855	epithelial cell differentiation	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.63259817105971	3.16156462585034
GO:0030855	epithelial cell differentiation	BP	N0.HOG0000639	2	0.000699837	1	1	2	0.63259817105971	3.16156462585034
GO:0031123	RNA 3'-end processing	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.124260355029586	8.04761904761905
GO:0032094	response to food	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0310650887573965	32.1904761904762
GO:0032095	regulation of response to food	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.00941366325981711	106.228571428571
GO:0032097	positive regulation of response to food	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.00282409897794513	354.095238095238
GO:0032098	regulation of appetite	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.00753093060785368	132.785714285714
GO:0032101	regulation of response to external stimulus	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.482920925228618	2.07073238652186
GO:0032107	regulation of response to nutrient levels	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0141204948897257	70.8190476190476
GO:0032109	positive regulation of response to nutrient levels	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.00376546530392684	265.571428571429
GO:0032355	response to estradiol	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.101667563206025	9.83597883597884
GO:0032365	intracellular lipid transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.029182356105433	34.2672811059908
GO:0032501	multicellular organismal process	BP	N0.HOG0000028	2	0.00774613	1	1	6	4.29733727810651	1.39621342512909
GO:0032501	multicellular organismal process	BP	N0.HOG0000058	3	0.000638988	1	1	6	4.29733727810651	1.39621342512909
GO:0032501	multicellular organismal process	BP	N0.HOG0000101	6	0.00287406	1	1	6	4.29733727810651	1.39621342512909
GO:0032501	multicellular organismal process	BP	N0.HOG0000158	6	0.00447613	1	1	6	4.29733727810651	1.39621342512909
GO:0032501	multicellular organismal process	BP	N0.HOG0000299	2	0.000699837	1	1	6	4.29733727810651	1.39621342512909
GO:0032501	multicellular organismal process	BP	N0.HOG0000639	2	0.000699837	1	1	6	4.29733727810651	1.39621342512909
GO:0032502	developmental process	BP	N0.HOG0000028	2	0.00774613	1	1	6	3.86430876815492	1.55267095876109
GO:0032502	developmental process	BP	N0.HOG0000058	3	0.000638988	1	1	6	3.86430876815492	1.55267095876109
GO:0032502	developmental process	BP	N0.HOG0000101	6	0.00287406	1	1	6	3.86430876815492	1.55267095876109
GO:0032502	developmental process	BP	N0.HOG0000158	6	0.00447613	1	1	6	3.86430876815492	1.55267095876109
GO:0032502	developmental process	BP	N0.HOG0000299	2	0.000699837	1	1	6	3.86430876815492	1.55267095876109
GO:0032502	developmental process	BP	N0.HOG0000639	2	0.000699837	1	1	6	3.86430876815492	1.55267095876109
GO:0032774	RNA biosynthetic process	BP	N0.HOG0000028	2	0.00774613	1	1	3	2.1877353415815	1.3712810425375
GO:0032774	RNA biosynthetic process	BP	N0.HOG0000101	6	0.00287406	1	1	3	2.1877353415815	1.3712810425375
GO:0032774	RNA biosynthetic process	BP	N0.HOG0000103	2	0.000699837	1	1	3	2.1877353415815	1.3712810425375
GO:0032787	monocarboxylic acid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.28617536309844	6.98872180451128
GO:0032787	monocarboxylic acid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	2	0.28617536309844	6.98872180451128
GO:0033036	macromolecule localization	BP	N0.HOG0000058	3	0.000638988	1	1	3	1.75847229693384	1.70602630773937
GO:0033036	macromolecule localization	BP	N0.HOG0000101	6	0.00287406	1	1	3	1.75847229693384	1.70602630773937
GO:0033036	macromolecule localization	BP	N0.HOG0000299	2	0.000699837	1	1	3	1.75847229693384	1.70602630773937
GO:0033206	meiotic cytokinesis	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.064954276492738	15.3954451345756
GO:0033554	cellular response to stress	BP	N0.HOG0000101	6	0.00287406	1	1	1	1.26896180742335	0.788045782111064
GO:0033559	unsaturated fatty acid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.0320064550833782	31.2436974789916
GO:0033865	nucleoside bisphosphate metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0837816030123722	11.9357945425361
GO:0033866	nucleoside bisphosphate biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0376546530392684	26.5571428571429
GO:0033875	ribonucleoside bisphosphate metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0837816030123722	11.9357945425361
GO:0033993	response to lipid	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.499865519096288	2.00053806833468
GO:0034032	purine nucleoside bisphosphate metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0837816030123722	11.9357945425361
GO:0034097	response to cytokine	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.42361484669177	2.36063492063492
GO:0034220	monoatomic ion transmembrane transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.573292092522862	1.74431151771053
GO:0034248	regulation of amide metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.34642280796127	2.88664596273292
GO:0034285	response to disaccharide	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0310650887573965	32.1904761904762
GO:0034440	lipid oxidation	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.0734265734265734	13.6190476190476
GO:0034654	nucleobase-containing compound biosynthetic process	BP	N0.HOG0000028	2	0.00774613	1	1	4	2.46073157611619	1.62553284511969
GO:0034654	nucleobase-containing compound biosynthetic process	BP	N0.HOG0000101	6	0.00287406	1	1	4	2.46073157611619	1.62553284511969
GO:0034654	nucleobase-containing compound biosynthetic process	BP	N0.HOG0000103	2	0.000699837	1	1	4	2.46073157611619	1.62553284511969
GO:0034654	nucleobase-containing compound biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	4	2.46073157611619	1.62553284511969
GO:0034728	nucleosome organization	BP	N0.HOG0000103	2	0.000699837	1	1	1	0.0771920387305003	12.9547038327526
GO:0035239	tube morphogenesis	BP	N0.HOG0000299	2	0.000699837	1	1	1	0.808633674018289	1.23665391651422
GO:0035295	tube development	BP	N0.HOG0000299	2	0.000699837	1	1	1	1.06374394835933	0.94007585335019
GO:0035337	fatty-acyl-CoA metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0329478214093599	30.3510204081633
GO:0035383	thioester metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0743679397525551	13.4466546112116
GO:0035384	thioester biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0338891877353416	29.5079365079365
GO:0040007	growth	BP	N0.HOG0000028	2	0.00774613	1	1	1	0.972431414739107	1.02835015903748
GO:0040021	hermaphrodite germ-line sex determination	BP	N0.HOG0000028	2	0.00774613	1	1	1	0.0112963959117805	88.5238095238095
GO:0040029	epigenetic regulation of gene expression	BP	N0.HOG0000103	2	0.000699837	1	1	1	0.28052716514255	3.5647171620326
GO:0042044	fluid transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0329478214093599	30.3510204081633
GO:0042045	epithelial fluid transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0263582571274879	37.9387755102041
GO:0042221	response to chemical	BP	N0.HOG0000028	2	0.00774613	1	1	4	2.23103819257665	1.79288728149488
GO:0042221	response to chemical	BP	N0.HOG0000058	3	0.000638988	1	1	4	2.23103819257665	1.79288728149488
GO:0042221	response to chemical	BP	N0.HOG0000158	6	0.00447613	1	1	4	2.23103819257665	1.79288728149488
GO:0042221	response to chemical	BP	N0.HOG0000639	2	0.000699837	1	1	4	2.23103819257665	1.79288728149488
GO:0042335	cuticle development	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.185449166218397	10.7846265409717
GO:0042335	cuticle development	BP	N0.HOG0000639	2	0.000699837	1	1	2	0.185449166218397	10.7846265409717
GO:0042440	pigment metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.144970414201183	6.89795918367347
GO:0042441	eye pigment metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.042361484669177	23.6063492063492
GO:0042445	hormone metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.135556750941366	14.7539682539683
GO:0042445	hormone metabolic process	BP	N0.HOG0000299	2	0.000699837	1	1	2	0.135556750941366	14.7539682539683
GO:0042446	hormone biosynthetic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0706024744486283	14.1638095238095
GO:0042592	homeostatic process	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.984669176976869	2.03113903305108
GO:0042592	homeostatic process	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.984669176976869	2.03113903305108
GO:0042742	defense response to bacterium	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.213690155997848	4.67967275015733
GO:0042773	ATP synthesis coupled electron transport	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.0762506724045186	13.1146384479718
GO:0042775	mitochondrial ATP synthesis coupled electron transport	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.0762506724045186	13.1146384479718
GO:0042886	amide transport	BP	N0.HOG0000101	6	0.00287406	1	1	1	1.00632060247445	0.993719096619003
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000028	2	0.00774613	1	1	7	4.29451317912856	1.62998684787374
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	7	4.29451317912856	1.62998684787374
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	7	4.29451317912856	1.62998684787374
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000103	2	0.000699837	1	1	7	4.29451317912856	1.62998684787374
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	7	4.29451317912856	1.62998684787374
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000299	2	0.000699837	1	1	7	4.29451317912856	1.62998684787374
GO:0043170	macromolecule metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	7	4.29451317912856	1.62998684787374
GO:0043207	response to external biotic stimulus	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.684373318988704	1.46119080369424
GO:0043324	pigment metabolic process involved in developmental pigmentation	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.042361484669177	23.6063492063492
GO:0043385	mycotoxin metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.00188273265196342	531.142857142857
GO:0043436	oxoacid metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	3	0.570467993544917	5.25884016973126
GO:0043436	oxoacid metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	3	0.570467993544917	5.25884016973126
GO:0043436	oxoacid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	0.570467993544917	5.25884016973126
GO:0043467	regulation of generation of precursor metabolites and energy	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0875470683162991	11.4224270353303
GO:0043470	regulation of carbohydrate catabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0395373856912318	25.2925170068027
GO:0043473	pigmentation	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.188273265196342	5.31142857142857
GO:0043474	pigment metabolic process involved in pigmentation	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.042361484669177	23.6063492063492
GO:0043603	amide metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	3	0.795454545454545	3.77142857142857
GO:0043603	amide metabolic process	BP	N0.HOG0000299	2	0.000699837	1	1	3	0.795454545454545	3.77142857142857
GO:0043603	amide metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	3	0.795454545454545	3.77142857142857
GO:0043604	amide biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.398197955890264	2.5113137453563
GO:0043648	dicarboxylic acid metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.0771920387305003	12.9547038327526
GO:0043933	protein-containing complex organization	BP	N0.HOG0000028	2	0.00774613	1	1	2	1.38380849919311	1.44528668610301
GO:0043933	protein-containing complex organization	BP	N0.HOG0000103	2	0.000699837	1	1	2	1.38380849919311	1.44528668610301
GO:0044042	glucan metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0602474448628295	16.5982142857143
GO:0044085	cellular component biogenesis	BP	N0.HOG0000028	2	0.00774613	1	1	2	2.19714900484131	0.910270534949198
GO:0044085	cellular component biogenesis	BP	N0.HOG0000103	2	0.000699837	1	1	2	2.19714900484131	0.910270534949198
GO:0044238	primary metabolic process	BP	N0.HOG0000028	2	0.00774613	1	1	7	4.78967186659494	1.46147798742138
GO:0044238	primary metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	7	4.78967186659494	1.46147798742138
GO:0044238	primary metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	7	4.78967186659494	1.46147798742138
GO:0044238	primary metabolic process	BP	N0.HOG0000103	2	0.000699837	1	1	7	4.78967186659494	1.46147798742138
GO:0044238	primary metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	7	4.78967186659494	1.46147798742138
GO:0044238	primary metabolic process	BP	N0.HOG0000299	2	0.000699837	1	1	7	4.78967186659494	1.46147798742138
GO:0044238	primary metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	7	4.78967186659494	1.46147798742138
GO:0044248	cellular catabolic process	BP	N0.HOG0000299	2	0.000699837	1	1	1	1.0449166218397	0.957014157014157
GO:0044272	sulfur compound biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.108257127487897	9.23726708074534
GO:0044281	small molecule metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	4	1.12399139322216	3.55874611150993
GO:0044281	small molecule metabolic process	BP	N0.HOG0000101	6	0.00287406	1	1	4	1.12399139322216	3.55874611150993
GO:0044281	small molecule metabolic process	BP	N0.HOG0000158	6	0.00447613	1	1	4	1.12399139322216	3.55874611150993
GO:0044281	small molecule metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	4	1.12399139322216	3.55874611150993
GO:0044283	small molecule biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.399139322216245	2.50539083557951
GO:0044419	biological process involved in interspecies interaction between organisms	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.846288327057558	1.1816303829652
GO:0045016	mitochondrial magnesium ion transmembrane transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.00282409897794513	354.095238095238
GO:0045017	glycerolipid biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.166621839698763	6.00161420500404
GO:0045184	establishment of protein localization	BP	N0.HOG0000101	6	0.00287406	1	1	1	1.03738569123185	0.963961628208452
GO:0045333	cellular respiration	BP	N0.HOG0000158	6	0.00447613	1	1	1	0.186390532544379	5.36507936507937
GO:0045446	endothelial cell differentiation	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0658956428187198	15.1755102040816
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	BP	N0.HOG0000103	2	0.000699837	1	1	1	0.899004841312534	1.11234106207928
GO:0046148	pigment biosynthetic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0866057019903174	11.5465838509317
GO:0046154	rhodopsin metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0169445938676708	59.015873015873
GO:0046165	alcohol biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.105433028509952	9.48469387755102
GO:0046390	ribose phosphate biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.167563206024744	5.96789727126806
GO:0046394	carboxylic acid biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.178859601936525	5.59097744360902
GO:0046460	neutral lipid biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0320064550833782	31.2436974789916
GO:0046463	acylglycerol biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0320064550833782	31.2436974789916
GO:0046485	ether lipid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.0103550295857988	96.5714285714286
GO:0046486	glycerolipid metabolic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.24757934373319	4.03910917979359
GO:0046496	nicotinamide nucleotide metabolic process	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0922538999462076	10.8396501457726
GO:0046504	glycerol ether biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.00753093060785368	132.785714285714
GO:0046890	regulation of lipid biosynthetic process	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.128025820333513	7.8109243697479
GO:0046907	intracellular transport	BP	N0.HOG0000058	3	0.000638988	1	1	2	1.19459386767079	1.67420916357087
GO:0046907	intracellular transport	BP	N0.HOG0000101	6	0.00287406	1	1	2	1.19459386767079	1.67420916357087
GO:0046942	carboxylic acid transport	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.184507799892415	5.4198250728863
GO:0048066	developmental pigmentation	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.150618612157074	6.63928571428571
GO:0048069	eye pigmentation	BP	N0.HOG0000058	3	0.000638988	1	1	1	0.0583647122108661	17.1336405529954
GO:0048232	male gamete generation	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.50080688542227	1.99677765843179
GO:0048285	organelle fission	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.50645508337816	1.97450876261285
GO:0048468	cell development	BP	N0.HOG0000028	2	0.00774613	1	1	4	2.18491124260355	1.83073798239675
GO:0048468	cell development	BP	N0.HOG0000058	3	0.000638988	1	1	4	2.18491124260355	1.83073798239675
GO:0048468	cell development	BP	N0.HOG0000101	6	0.00287406	1	1	4	2.18491124260355	1.83073798239675
GO:0048468	cell development	BP	N0.HOG0000639	2	0.000699837	1	1	4	2.18491124260355	1.83073798239675
GO:0048477	oogenesis	BP	N0.HOG0000101	6	0.00287406	1	1	1	0.67684238838085	1.47744883767137
GO:0048513	animal organ development	BP	N0.HOG0000028	2	0.00774613	1	1	3	2.24515868746638	1.33620844564241
GO:0048513	animal organ development	BP	N0.HOG0000299	2	0.000699837	1	1	3	2.24515868746638	1.33620844564241
GO:0048513	animal organ development	BP	N0.HOG0000639	2	0.000699837	1	1	3	2.24515868746638	1.33620844564241
GO:0048514	blood vessel morphogenesis	BP	N0.HOG0000299	2	0.000699837	1	1	1	0.257934373318989	3.87695516162669
GO:0048518	positive regulation of biological process	BP	N0.HOG0000639	2	0.000699837	1	1	1	2.93706293706294	0.340476190476191
GO:0048519	negative regulation of biological process	BP	N0.HOG0000103	2	0.000699837	1	1	1	2.7534965034965	0.363174603174603
GO:0048522	positive regulation of cellular process	BP	N0.HOG0000639	2	0.000699837	1	1	1	2.80338891877353	0.356711119639259
GO:0048523	negative regulation of cellular process	BP	N0.HOG0000103	2	0.000699837	1	1	1	2.67065626681011	0.374439800594189
GO:0048583	regulation of response to stimulus	BP	N0.HOG0000639	2	0.000699837	1	1	1	1.94956966110812	0.512933710422846
GO:0048584	positive regulation of response to stimulus	BP	N0.HOG0000639	2	0.000699837	1	1	1	1.11363636363636	0.89795918367347
GO:0048589	developmental growth	BP	N0.HOG0000028	2	0.00774613	1	1	1	0.77568585260893	1.28918169209431
GO:0048609	multicellular organismal reproductive process	BP	N0.HOG0000028	2	0.00774613	1	1	2	1.39792899408284	1.43068783068783
GO:0048609	multicellular organismal reproductive process	BP	N0.HOG0000101	6	0.00287406	1	1	2	1.39792899408284	1.43068783068783
GO:0048646	anatomical structure formation involved in morphogenesis	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.923480365788058	2.16572011067424
GO:0048646	anatomical structure formation involved in morphogenesis	BP	N0.HOG0000299	2	0.000699837	1	1	2	0.923480365788058	2.16572011067424
GO:0048732	gland development	BP	N0.HOG0000639	2	0.000699837	1	1	1	0.469741796664874	2.12882908674492
GO:0048856	anatomical structure development	BP	N0.HOG0000028	2	0.00774613	1	1	6	3.66379774072082	1.63764498605197
GO:0048856	anatomical structure development	BP	N0.HOG0000058	3	0.000638988	1	1	6	3.66379774072082	1.63764498605197
GO:0048856	anatomical structure development	BP	N0.HOG0000101	6	0.00287406	1	1	6	3.66379774072082	1.63764498605197
GO:0048856	anatomical structure development	BP	N0.HOG0000158	6	0.00447613	1	1	6	3.66379774072082	1.63764498605197
GO:0048856	anatomical structure development	BP	N0.HOG0000299	2	0.000699837	1	1	6	3.66379774072082	1.63764498605197
GO:0048856	anatomical structure development	BP	N0.HOG0000639	2	0.000699837	1	1	6	3.66379774072082	1.63764498605197
GO:0048869	cellular developmental process	BP	N0.HOG0000028	2	0.00774613	1	1	4	2.63864981172673	1.5159268131084
GO:0048869	cellular developmental process	BP	N0.HOG0000058	3	0.000638988	1	1	4	2.63864981172673	1.5159268131084
GO:0048869	cellular developmental process	BP	N0.HOG0000101	6	0.00287406	1	1	4	2.63864981172673	1.5159268131084
GO:0048869	cellular developmental process	BP	N0.HOG0000639	2	0.000699837	1	1	4	2.63864981172673	1.5159268131084
GO:0048870	cell motility	BP	N0.HOG0000299	2	0.000699837	1	1	1	0.876412049488973	1.14101580481817
GO:0048878	chemical homeostasis	BP	N0.HOG0000028	2	0.00774613	1	1	2	0.591178052716514	3.38307552320291
GO:0048878	chemical homeostasis	BP	N0.HOG0000058	3	0.000638988	1	1	2	0.591178052716514	3.38307552320291
GO:0050657	nucleic acid transport	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.171328671328671	11.6734693877551
GO:0050657	nucleic acid transport	BP	N0.HOG0000299	2	0.000699837	1	1	2	0.171328671328671	11.6734693877551
GO:0050658	RNA transport	BP	N0.HOG0000101	6	0.00287406	1	1	2	0.17038730500269	11.7379636937648
GO:0050658	RNA transport	BP	N0.HOG0000299	2	0.000699837	1	1	2	0.17038730500269	11.7379636937648
GO:0050789	regulation of biological process	BP	N0.HOG0000028	2	0.00774613	1	1	6	4.67011834319527	1.28476401647133
GO:0050789	regulation of biological process	BP	N0.HOG0000058	3	0.000638988	1	1	6	4.67011834319527	1.28476401647133
GO:0050789	regulation of biological process	BP	N0.HOG0000103	2	0.000699837	1	1	6	4.67011834319527	1.28476401647133
GO:0050789	regulation of biological process	BP	N0.HOG0000158	6	0.00447613	1	1	6	4.67011834319527	1.28476401647133
