stage	gene	log2FC_raw	log2FC_shrunk	lfcSE_raw	pvalue	padj_global	gene_type	HOG	shared_de	species	category
L4	LOC107067437	1.1622425519476227	1.1622425519476227	0.3766578958438901	0.0020309303218017547	0.035594998307651914	PROTEIN_CODING	N13.HOG0002758	NA	Polistes dominula	DE in focal species only
L4	LOC107067444	0.51811803949821	0.51811803949821	0.14058807788374295	2.2837729388668272e-4	0.007896614132826937	PROTEIN_CODING	N13.HOG0010600	NA	Polistes dominula	DE in focal species only
L4	LOC107067447	-0.49528068542911863	-0.49528068542911863	0.14623503816997718	7.069202041414061e-4	0.01738703777998609	PROTEIN_CODING	N13.HOG0007567	NA	Polistes dominula	DE in focal species only
L4	LOC107067469	0.9625602925209266	0.9625602925209266	0.3167875203858148	0.0023775558803881677	0.039207839266789814	PROTEIN_CODING	N13.HOG0001960	NA	Polistes dominula	DE in focal species only
L4	LOC107067471	0.953842450547329	0.953842450547329	0.26413573365275095	3.04803576703199e-4	0.009715704473116761	PROTEIN_CODING	N13.HOG0003174	NA	Polistes dominula	DE in focal species only
L4	LOC107067480	-0.8181635672732605	-0.8181635672732605	0.22200505436991383	2.2839971150535654e-4	0.007896614132826937	PROTEIN_CODING	N13.HOG0008567	NA	Polistes dominula	DE in focal species only
L4	LOC107067482	-0.9645739352859556	-0.9645739352859556	0.3118462368154827	0.001980723686450407	0.03500220100334325	PROTEIN_CODING	N13.HOG0007608	NA	Polistes dominula	DE in focal species only
L4	LOC107067499	0.9615035938396702	0.9615035938396702	0.31670721079313074	0.0023978832027966115	0.0393858037413751	PROTEIN_CODING	N13.HOG0003173	NA	Polistes dominula	DE in focal species only
L4	LOC107067520	0.9758510444452962	0.9758510444452962	0.30663027766807277	0.0014600921032739433	0.028590855357282056	PROTEIN_CODING	N13.HOG0004883	NA	Polistes dominula	DE in focal species only
L4	LOC107067554	1.3678120363155286	1.3678120363155286	0.39352048090435787	5.092665897174539e-4	0.01389961270155708	ncRNA	NA	NA	Polistes dominula	Non-coding RNA
L4	LOC107067567	-0.823626517389498	-0.823626517389498	0.1697619191916572	1.2243454658941817e-6	1.4873636800968613e-4	PROTEIN_CODING	N13.HOG0009990	NA	Polistes dominula	DE in focal species only
L4	LOC107067579	-0.7068253786185027	-0.7068253786185027	0.18098642720258035	9.406753436503579e-5	0.004217111547843819	PROTEIN_CODING	N13.HOG0009145	NA	Polistes dominula	DE in focal species only
L4	LOC107067610	0.9623202547416718	0.9623202547416718	0.30246175800808317	0.0014645070075008984	0.028632059374163986	PROTEIN_CODING	N13.HOG0002564	NA	Polistes dominula	DE in focal species only
L4	LOC107067619	-1.4884011546375888	-1.4884011546375888	0.32246930781900635	3.918920827136047e-6	3.7527149732000147e-4	ncRNA	NA	NA	Polistes dominula	Non-coding RNA
L4	LOC107067630	-0.6600380552459648	-0.6600380552459648	0.22220241258431495	0.002973773194204458	0.045371117505721856	PROTEIN_CODING	N13.HOG0008955	NA	Polistes dominula	DE in focal species only
L4	LOC107067637	-7.218612162279017	-7.218612162279017	1.224460517647478	3.739086414256106e-9	1.5976471578044918e-6	PROTEIN_CODING	N13.HOG0010714	NA	Polistes dominula	DE in focal species only
L4	LOC107067647	-0.6997648357621341	-0.6997648357621341	0.15781798666455904	9.250094428675397e-6	7.5507094917393e-4	PROTEIN_CODING	N13.HOG0006302	NA	Polistes dominula	DE in focal species only
L4	LOC107067649	-1.2470883340279009	-1.2470883340279009	0.17594348789213873	1.360589889206929e-12	2.6342720992407658e-9	PROTEIN_CODING	N13.HOG0007951	NA	Polistes dominula	DE in focal species only
L4	LOC107067657	0.4688172774759968	0.4688172774759968	0.14449389313334515	0.0011763745922191626	0.024805078873216722	PROTEIN_CODING	N13.HOG0009640	NA	Polistes dominula	DE in focal species only
L4	LOC107067663	2.5176411461764627	2.5176411461764627	0.7361746080821512	6.264490879605737e-4	0.016071337347281698	PROTEIN_CODING	N13.HOG0006676	NA	Polistes dominula	DE in focal species only
L4	LOC107067687	0.8949152566178254	0.8949152566178254	0.25786471930858385	5.195222382855462e-4	0.01408644192350954	PROTEIN_CODING	N13.HOG0003803	NA	Polistes dominula	DE in focal species only
L4	LOC107067693	-0.7934542922668931	-0.7934542922668931	0.16572122427617583	1.6854752969944046e-6	1.9231180018524e-4	PROTEIN_CODING	NA	NA	Polistes dominula	No N13 HOG
L4	LOC107067707	1.9889069646230013	1.9889069646230013	0.47165785641661806	2.4774672007289703e-5	0.0015783292889792176	PROTEIN_CODING	N13.HOG0002731	NA	Polistes dominula	DE in focal species only
L4	LOC107067718	1.2947838023419784	1.2947838023419784	0.40366450896989603	0.0013385959633772312	0.02695487550240635	PROTEIN_CODING	N13.HOG0002310	NA	Polistes dominula	DE in focal species only
L4	LOC107067727	-0.8380324440138721	-0.8380324440138721	0.15073207608441697	2.7016357270513934e-8	7.608297413872552e-6	PROTEIN_CODING	N13.HOG0007248	NA	Polistes dominula	DE in focal species only
L4	LOC107067735	1.2791083721071217	1.2791083721071217	0.40946739707638163	0.0017851084659086022	0.03275042348647716	PROTEIN_CODING	N13.HOG0001526	NA	Polistes dominula	DE in focal species only
L4	LOC107067742	-0.6069496370244645	-0.6069496370244645	0.1555550856417212	9.546784985942327e-5	0.004260145555421115	PROTEIN_CODING	N13.HOG0002958	NA	Polistes dominula	DE in focal species only
L4	LOC107067743	-2.372703544078282	-2.372703544078282	0.7152515631027587	9.089217567831392e-4	0.020755219708867893	PROTEIN_CODING	N13.HOG0003442	NA	Polistes dominula	DE in focal species only
L4	LOC107067744	-0.5633239558878466	-0.5633239558878466	0.1516323512387598	2.0315191720714261e-4	0.0072586390902455175	PROTEIN_CODING	N13.HOG0009123	NA	Polistes dominula	DE in focal species only
L4	LOC107067750	-0.6140535222807938	-0.6140535222807938	0.16638494116226143	2.237613554987963e-4	0.007783013792880772	PROTEIN_CODING	N13.HOG0010398	NA	Polistes dominula	DE in focal species only
L4	LOC107067756	3.1736775455292907	3.1736775455292907	0.7701433052783649	3.774079850011677e-5	0.0021610618409179617	PROTEIN_CODING	N13.HOG0011688	NA	Polistes dominula	DE in focal species only
L4	LOC107067772	3.1814391551547967	3.1814391551547967	0.8403750395562398	1.5325349244563554e-4	0.005967927955978502	PROTEIN_CODING	N13.HOG0003665	NA	Polistes dominula	DE in focal species only
L4	LOC107067783	1.0053362476074408	1.0053362476074408	0.25781453534811977	9.640934672047794e-5	0.004291047044119203	PROTEIN_CODING	N13.HOG0002101	NA	Polistes dominula	DE in focal species only
L4	LOC107067813	-0.4956828392019823	-0.4956828392019823	0.16008698764911664	0.001959292983368825	0.03474240299874039	PROTEIN_CODING	N13.HOG0008261	NA	Polistes dominula	DE in focal species only
L4	LOC107067821	3.772389884618851	3.772389884618851	0.7345471373299217	2.8114429732275615e-7	4.772212626007857e-5	PROTEIN_CODING	N13.HOG0006512	NA	Polistes dominula	DE in focal species only
L4	LOC107067851	0.7526189555158531	0.7526189555158531	0.15094475857551265	6.162442422543384e-7	8.677279152979497e-5	PROTEIN_CODING	N13.HOG0002782	NA	Polistes dominula	DE in focal species only
L4	LOC107067854	0.9585345160600669	0.9585345160600669	0.28465475913841315	7.589206439964153e-4	0.018224685046295312	PROTEIN_CODING	N13.HOG0001164	NA	Polistes dominula	DE in focal species only
L4	LOC107067857	-0.8723631318660388	-0.8723631318660388	0.2232404333433317	9.316769354253606e-5	0.004188895225777478	PROTEIN_CODING	N13.HOG0008392	NA	Polistes dominula	DE in focal species only
L4	LOC107067860	-0.6145867612395259	-0.6145867612395259	0.13776873986783236	8.15769498958575e-6	6.88580586886614e-4	PROTEIN_CODING	N13.HOG0008680	NA	Polistes dominula	DE in focal species only
L4	LOC107067872	2.6616143436746427	2.6616143436746427	0.764407673980056	4.978130012590737e-4	0.013726080242993845	ncRNA	NA	NA	Polistes dominula	Non-coding RNA
L4	LOC107067874	-2.1900384297562367	-2.1900384297562367	0.5729819655004584	1.3227874079537223e-4	0.005388206222694334	PROTEIN_CODING	N13.HOG0007923	NA	Polistes dominula	DE in focal species only
L4	LOC107067878	-0.6726577547091539	-0.6726577547091539	0.15774935940162957	2.0071688929111924e-5	0.0013492594490704217	PROTEIN_CODING	N13.HOG0009201	NA	Polistes dominula	DE in focal species only
L4	LOC107067893	-0.8155265740278451	-0.8155265740278451	0.20421989546961392	6.513949411578884e-5	0.003226045161820794	PROTEIN_CODING	N13.HOG0006988	NA	Polistes dominula	DE in focal species only
L4	LOC107067894	0.5660251502467388	0.5660251502467388	0.18890244677951012	0.0027319798001470665	0.042822647759091455	PROTEIN_CODING	N13.HOG0007598	NA	Polistes dominula	DE in focal species only
L4	LOC107067932	-1.0313300117937838	-1.0313300117937838	0.30271058323538785	6.568505841331253e-4	0.016541368555277117	PROTEIN_CODING	N13.HOG0006706	TRUE	Polistes dominula	DE in both species
L4	LOC107067933	1.0763492821030065	1.0763492821030065	0.3098675200139943	5.135663269327137e-4	0.01396045328322146	PROTEIN_CODING	N13.HOG0004965	NA	Polistes dominula	DE in focal species only
L4	LOC107067934	2.0169880283253394	2.0169880283253394	0.4902912148119676	3.8910224507100104e-5	0.0022076207596720644	PROTEIN_CODING	N13.HOG0001757	NA	Polistes dominula	DE in focal species only
L4	LOC107067938	2.4534773446152993	2.4534773446152993	0.8067333817928118	0.002355986598751755	0.0389662321709193	PROTEIN_CODING	N13.HOG0011998	NA	Polistes dominula	DE in focal species only
L4	LOC107067943	1.21474050173425	1.21474050173425	0.4055779743417797	0.0027436838467585207	0.042915343703552364	PROTEIN_CODING	N13.HOG0000568	NA	Polistes dominula	DE in focal species only
L4	LOC107067944	4.4714756576450725	4.4714756576450725	0.7472849932468307	2.182209519089988e-9	1.0864338200947853e-6	PROTEIN_CODING	N13.HOG0005852	NA	Polistes dominula	DE in focal species only
L4	LOC107067949	1.3624267041280114	1.3624267041280114	0.38745267512006437	4.3749194612563387e-4	0.012554539608225924	PROTEIN_CODING	N13.HOG0000568	NA	Polistes dominula	DE in focal species only
L4	LOC107067976	-1.1649250699962166	-1.1649250699962166	0.28205236849656207	3.624903928997015e-5	0.0020950051103072673	PROTEIN_CODING	N13.HOG0007537	NA	Polistes dominula	DE in focal species only
L4	LOC107067978	3.1055495279398384	3.1055495279398384	0.7768143914951965	6.393360326784185e-5	0.0031841401318829657	PROTEIN_CODING	N13.HOG0004574	NA	Polistes dominula	DE in focal species only
L4	LOC107067987	0.5486899731534399	0.5486899731534399	0.17953591147030282	0.0022419365999722385	0.03773469817654985	PROTEIN_CODING	N13.HOG0003301	NA	Polistes dominula	DE in focal species only
L4	LOC107067997	1.6698790455167636	1.6698790455167636	0.47360160204394597	4.2202221736672106e-4	0.012189654311968565	PROTEIN_CODING	N13.HOG0003699	NA	Polistes dominula	DE in focal species only
L4	LOC107068006	1.9184981026022025	1.9184981026022025	0.4504036734176541	2.0487725990063045e-5	0.0013663482792684028	PROTEIN_CODING	N13.HOG0010048	NA	Polistes dominula	DE in focal species only
L4	LOC107068024	3.1656782374082737	3.1656782374082737	0.8713604390536556	2.8011290793700044e-4	0.009176341814078556	PROTEIN_CODING	N13.HOG0010431	NA	Polistes dominula	DE in focal species only
L4	LOC107068064	0.7952611250927154	0.7952611250927154	0.23703719478445096	0.00079363366795286985	0.018828409583281594	PROTEIN_CODING	N13.HOG0010228	NA	Polistes dominula	DE in focal species only
L4	LOC107068071	-0.5113565457908537	-0.5113565457908537	0.1277244412735816	6.238793472128988e-5	0.003138482695449053	PROTEIN_CODING	N13.HOG0009520	NA	Polistes dominula	DE in focal species only
L4	LOC107068076	1.0259704894224986	1.0259704894224986	0.23899064374257997	1.76329330748419e-5	0.0012316414899491597	PROTEIN_CODING	N13.HOG0009721	NA	Polistes dominula	DE in focal species only
L4	LOC107068077	-0.7088842560747073	-0.7088842560747073	0.17917814334484536	7.611641771283761e-5	0.003608162797105254	PROTEIN_CODING	N13.HOG0002675	NA	Polistes dominula	DE in focal species only
L4	LOC107068089	1.4583359132436287	1.4583359132436287	0.2633107596168332	3.051442195123355e-8	8.439962171476008e-6	PROTEIN_CODING	N13.HOG0009041	NA	Polistes dominula	DE in focal species only
L4	LOC107068111	1.039510776453724	1.039510776453724	0.3511565411025881	0.0030739055347077924	0.04637129079823618	PROTEIN_CODING	N13.HOG0006027	NA	Polistes dominula	DE in focal species only
L4	LOC107068112	0.6105590108286917	0.6105590108286917	0.20562256598439804	0.0029846049402631773	0.045444626119180494	PROTEIN_CODING	N13.HOG0009576	NA	Polistes dominula	DE in focal species only
L4	LOC107068117	-0.639254146128177	-0.639254146128177	0.20035813437102887	0.0014199858687961307	0.028080639797999705	PROTEIN_CODING	N13.HOG0006247	NA	Polistes dominula	DE in focal species only
L4	LOC107068131	-0.7967003157966812	-0.7967003157966812	0.23339756992919647	6.41364670445787e-4	0.016278733929594093	PROTEIN_CODING	N13.HOG0001901	NA	Polistes dominula	DE in focal species only
L4	LOC107068144	1.3394941569985015	1.3394941569985015	0.416468525843524	0.0012984801488479607	0.02638525290325492	PROTEIN_CODING	N13.HOG0003228	NA	Polistes dominula	DE in focal species only
L4	LOC107068146	-0.44279751129009703	-0.44279751129009703	0.1020915487587327	1.4427043976795749e-5	0.0010578011084335591	PROTEIN_CODING	N13.HOG0009283	NA	Polistes dominula	DE in focal species only
L4	LOC107068156	-0.45959454239883224	-0.45959454239883224	0.10099619574956574	5.348999939562261e-6	4.8722921955699806e-4	PROTEIN_CODING	N13.HOG0002967	NA	Polistes dominula	DE in focal species only
L4	LOC107068162	1.201586656875963	1.201586656875963	0.25667531381885034	2.8499364125752476e-6	2.92820332301015e-4	PROTEIN_CODING	N13.HOG0008395	TRUE	Polistes dominula	DE in both species
L4	LOC107068171	-0.8317327997322834	-0.8317327997322834	0.2219469749727084	1.7864910377374658e-4	0.006639702383567032	PROTEIN_CODING	N13.HOG0002467	NA	Polistes dominula	DE in focal species only
L4	LOC107068193	1.6898545476607367	1.6898545476607367	0.4781064607307632	4.0858862408457404e-4	0.011879172592108809	PROTEIN_CODING	N13.HOG0005688	NA	Polistes dominula	DE in focal species only
L4	LOC107068195	1.3831833016502806	1.3831833016502806	0.4500994969357492	0.0021187502859203694	0.03648396128807182	PROTEIN_CODING	N13.HOG0005688	NA	Polistes dominula	DE in focal species only
L4	LOC107068196	1.3485862617283537	1.3485862617283537	0.39354813622092555	6.108786911143183e-4	0.015789570374083732	PROTEIN_CODING	N13.HOG0005688	NA	Polistes dominula	DE in focal species only
L4	LOC107068203	0.8371503785138681	0.8371503785138681	0.25330016364154606	9.498531339906344e-4	0.021304844835246913	PROTEIN_CODING	N13.HOG0006481	NA	Polistes dominula	DE in focal species only
L4	LOC107068218	2.33958203832819	2.33958203832819	0.5358645953522846	1.265454883029876e-5	9.529696456459484e-4	PROTEIN_CODING	N13.HOG0004567	NA	Polistes dominula	DE in focal species only
L4	LOC107068225	0.9400524098697836	0.9400524098697836	0.32123261751602417	0.003429190689568811	0.04980106551945102	PROTEIN_CODING	N13.HOG0004558	NA	Polistes dominula	DE in focal species only
L4	LOC107068228	1.215715088777175	1.215715088777175	0.40677090656508186	0.0028016959447746	0.04348243335532443	PROTEIN_CODING	N13.HOG0006554	NA	Polistes dominula	DE in focal species only
L4	LOC107068240	-1.2152337873235868	-1.2152337873235868	0.28211636764455267	1.6506372380267675e-5	0.0011741318107828518	PROTEIN_CODING	N13.HOG0003861	NA	Polistes dominula	DE in focal species only
L4	LOC107068270	-0.9260134798882597	-0.9260134798882597	0.31169004278673523	0.0029688647731486227	0.04532749775386793	PROTEIN_CODING	N13.HOG0010290	NA	Polistes dominula	DE in focal species only
L4	LOC107068279	-0.9927506672054965	-0.9927506672054965	0.22671262393947278	1.1928284341765155e-5	9.101339712788201e-4	PROTEIN_CODING	N13.HOG0006156	NA	Polistes dominula	DE in focal species only
L4	LOC107068281	-8.416948264058298	-8.416948264058298	1.4719589129258146	1.0766147887811854e-8	3.6649860359190726e-6	PROTEIN_CODING	N13.HOG0011242	NA	Polistes dominula	DE in focal species only
L4	LOC107068287	1.759105333056872	1.759105333056872	0.43721374556372805	5.7353052417499795e-5	0.002948555331204792	PROTEIN_CODING	N13.HOG0011846	NA	Polistes dominula	DE in focal species only
L4	LOC107068288	-1.2691393112313845	-1.2691393112313845	0.3156256435658442	5.794490258343467e-5	0.0029677196482474784	PROTEIN_CODING	N13.HOG0008758	NA	Polistes dominula	DE in focal species only
L4	LOC107068294	0.456038447551465	0.456038447551465	0.10985089030654335	3.304021427543542e-5	0.0019645292856515133	PROTEIN_CODING	N13.HOG0004592	NA	Polistes dominula	DE in focal species only
L4	LOC107068298	-0.7139419923552471	-0.7139419923552471	0.23129970065018035	0.0020242351578158495	0.03553764546960382	PROTEIN_CODING	N13.HOG0008599	NA	Polistes dominula	DE in focal species only
L4	LOC107068300	-0.8340516321452068	-0.8340516321452068	0.20537210607124115	4.882679242642244e-5	0.0026305328274534166	PROTEIN_CODING	N13.HOG0005649	TRUE	Polistes dominula	DE in both species
L4	LOC107068302	0.7551090836776425	0.7551090836776425	0.14302566501737513	1.2951174747109792e-7	2.6136904971724245e-5	PROTEIN_CODING	N13.HOG0008951	NA	Polistes dominula	DE in focal species only
L4	LOC107068305	1.4055255817996017	1.4055255817996017	0.47853648259225534	0.0033126136050711	0.04872656422502019	PROTEIN_CODING	N13.HOG0002860	NA	Polistes dominula	DE in focal species only
L4	LOC107068311	0.9349594047850909	0.9349594047850909	0.28872547843298413	0.001202739522373916	0.025157640056785394	PROTEIN_CODING	N13.HOG0011842	NA	Polistes dominula	DE in focal species only
L4	LOC107068314	-0.8880247452705404	-0.8880247452705404	0.2852752456037782	0.001852776284716097	0.0335743221690174	PROTEIN_CODING	N13.HOG0009623	NA	Polistes dominula	DE in focal species only
L4	LOC107068321	1.4739938519138143	1.4739938519138143	0.5019221274811997	0.003317266718128477	0.04877914986979098	PROTEIN_CODING	N13.HOG0005694	NA	Polistes dominula	DE in focal species only
L4	LOC107068337	-0.6208621454972773	-0.6208621454972773	0.14726061322833484	2.4858845389245066e-5	0.0015796457691651972	PROTEIN_CODING	N13.HOG0007871	NA	Polistes dominula	DE in focal species only
L4	LOC107068340	-0.573223601940871	-0.573223601940871	0.18545533174337284	0.0019955185183577902	0.03518336520300946	PROTEIN_CODING	N13.HOG0003516	NA	Polistes dominula	DE in focal species only
L4	LOC107068345	1.2948048710457638	1.2948048710457638	0.3615220907915598	3.4157829258651197e-4	0.010481834916042564	PROTEIN_CODING	N13.HOG0010985	NA	Polistes dominula	DE in focal species only
L4	LOC107068353	0.8275639075671355	0.8275639075671355	0.24815481804489462	8.53394710592228e-4	0.01984719320174628	PROTEIN_CODING	N13.HOG0008842	NA	Polistes dominula	DE in focal species only
L4	LOC107068360	-0.8736715721436775	-0.8736715721436775	0.2780728608555578	0.0016786679537287511	0.031443692666882836	PROTEIN_CODING	N13.HOG0002541	NA	Polistes dominula	DE in focal species only
L4	LOC107068369	-0.4411616160062511	-0.4411616160062511	0.13757502810057126	0.0013426770512415247	0.026991206809448377	PROTEIN_CODING	N13.HOG0010715	NA	Polistes dominula	DE in focal species only
L4	LOC107068370	1.4149392623258703	1.4149392623258703	0.3581366648707362	7.787864796290897e-5	0.003658111837141765	PROTEIN_CODING	N13.HOG0003799	NA	Polistes dominula	DE in focal species only
L4	LOC107068395	0.8191466087982662	0.8191466087982662	0.22362192720262908	2.491937051480891e-4	0.00842742641711518	PROTEIN_CODING	N13.HOG0010210	NA	Polistes dominula	DE in focal species only
L4	LOC107068397	-1.3386035105795338	-1.3386035105795338	0.26341179870007314	3.7389414652227043e-7	5.8684841134374685e-5	PROTEIN_CODING	N13.HOG0002974	NA	Polistes dominula	DE in focal species only
L4	LOC107068407	0.5548000125115968	0.5548000125115968	0.17578009683685542	0.0015983026902598723	0.030396840066354226	PROTEIN_CODING	N13.HOG0008677	TRUE	Polistes dominula	DE in both species
L4	LOC107068415	-0.663827611589326	-0.663827611589326	0.21662751624401952	0.002181264285396038	0.03713155606613172	PROTEIN_CODING	N13.HOG0007549	NA	Polistes dominula	DE in focal species only
L4	LOC107068418	1.5874374574793313	1.5874374574793313	0.2993115978121843	1.1352335718301952e-7	2.3681660328724435e-5	PROTEIN_CODING	N13.HOG0001968	NA	Polistes dominula	DE in focal species only
L4	LOC107068424	-0.8960206873210076	-0.8960206873210076	0.29228967705800357	0.0021728976478525915	0.03706609214492158	PROTEIN_CODING	N13.HOG0004981	NA	Polistes dominula	DE in focal species only
L4	LOC107068438	-1.2032833248978687	-1.2032833248978687	0.3152777706987501	1.3531336198931767e-4	0.0054722419421737376	PROTEIN_CODING	N13.HOG0003640	NA	Polistes dominula	DE in focal species only
L4	LOC107068443	-0.7122763491254759	-0.7122763491254759	0.21758174630268873	0.0010618552463223766	0.023099527834510115	PROTEIN_CODING	N13.HOG0005073	NA	Polistes dominula	DE in focal species only
L4	LOC107068496	0.7924014429903457	0.7924014429903457	0.24053624660445766	9.866291990778817e-4	0.021901683503428606	PROTEIN_CODING	N13.HOG0004982	NA	Polistes dominula	DE in focal species only
L4	LOC107068497	-0.6507054995333011	-0.6507054995333011	0.20904818854231663	0.0018538074221284616	0.03358318498403245	PROTEIN_CODING	N13.HOG0003475	NA	Polistes dominula	DE in focal species only
L4	LOC107068507	-1.1411721655565816	-1.1411721655565816	0.35112227151835446	0.0011537636866676734	0.024480336633966565	PROTEIN_CODING	N13.HOG0004052	NA	Polistes dominula	DE in focal species only
L4	LOC107068515	-0.624381614428801	-0.624381614428801	0.17610481783196305	3.9185224689947557e-4	0.011531751994219536	PROTEIN_CODING	N13.HOG0010479	NA	Polistes dominula	DE in focal species only
L4	LOC107068549	-0.5049176976426492	-0.5049176976426492	0.13314738714206426	1.4933585410622884e-4	0.005859564393290382	PROTEIN_CODING	N13.HOG0009136	NA	Polistes dominula	DE in focal species only
L4	LOC107068578	-0.7050563582427276	-0.7050563582427276	0.24015817981361703	0.0033268885991417415	0.048797516583434127	PROTEIN_CODING	N13.HOG0008086	NA	Polistes dominula	DE in focal species only
L4	LOC107068580	0.812748326113805	0.812748326113805	0.19968865710154096	4.69974848251593e-5	0.0025594821249347744	PROTEIN_CODING	N13.HOG0005080	NA	Polistes dominula	DE in focal species only
L4	LOC107068583	-1.314024750148234	-1.314024750148234	0.2137592877621587	7.885416486515155e-10	4.697585229216664e-7	PROTEIN_CODING	N13.HOG0007173	NA	Polistes dominula	DE in focal species only
L4	LOC107068585	-0.6319111948408036	-0.6319111948408036	0.18298136820427546	5.53530064785692e-4	0.014712358942025883	PROTEIN_CODING	N13.HOG0007804	NA	Polistes dominula	DE in focal species only
L4	LOC107068603	-0.4647854986743056	-0.4647854986743056	0.15571711466359076	0.0028375750818375655	0.043855798069706256	PROTEIN_CODING	N13.HOG0006548	NA	Polistes dominula	DE in focal species only
L4	LOC107068605	2.6983730298869717	2.6983730298869717	0.7940105583208	6.77788819433057e-4	0.016857922158488352	PROTEIN_CODING	N13.HOG0012120	TRUE	Polistes dominula	DE in both species
L4	LOC107068629	-0.40128518827860993	-0.40128518827860993	0.10718206759895803	1.8114375198175316e-4	0.00670426660560424	PROTEIN_CODING	N13.HOG0006747	NA	Polistes dominula	DE in focal species only
L4	LOC107068633	1.7745616623837992	1.7745616623837992	0.31813009892473026	2.4315917138741007e-8	7.007055638362036e-6	PROTEIN_CODING	N13.HOG0006822	NA	Polistes dominula	DE in focal species only
L4	LOC107068635	-0.6399543275487054	-0.6399543275487054	0.1459780050326	1.1656834494284755e-5	8.971563204073369e-4	PROTEIN_CODING	N13.HOG0007036	NA	Polistes dominula	DE in focal species only
L4	LOC107068646	-0.4809573224619468	-0.4809573224619468	0.13931288606833891	5.557192641083526e-4	0.014757883723573551	PROTEIN_CODING	N13.HOG0009365	NA	Polistes dominula	DE in focal species only
L4	LOC107068656	-1.0926355773834164	-1.0926355773834164	0.24310369364942594	6.972548108046678e-6	6.033396516510335e-4	PROTEIN_CODING	N13.HOG0006109	NA	Polistes dominula	DE in focal species only
L4	LOC107068657	-0.6901611338680079	-0.6901611338680079	0.16408456303546579	2.5977992161687374e-5	0.0016406651196427145	PROTEIN_CODING	N13.HOG0007046	NA	Polistes dominula	DE in focal species only
L4	LOC107068663	-0.6959720881194741	-0.6959720881194741	0.15326052124239492	5.596020512714703e-6	0.00050540385843404105	PROTEIN_CODING	N13.HOG0008441	NA	Polistes dominula	DE in focal species only
L4	LOC107068671	1.6540243410963917	1.6540243410963917	0.5143649016418105	0.001301434231119102	0.026401984028557656	PROTEIN_CODING	N13.HOG0005078	NA	Polistes dominula	DE in focal species only
L4	LOC107068695	-0.5682211560231292	-0.5682211560231292	0.15397642300604528	2.2397851537498504e-4	0.007783013792880772	PROTEIN_CODING	N13.HOG0007144	NA	Polistes dominula	DE in focal species only
L4	LOC107068708	0.5415128718409117	0.5415128718409117	0.14232608680027148	1.4195677823171537e-4	0.005641484382375983	PROTEIN_CODING	N13.HOG0008415	NA	Polistes dominula	DE in focal species only
L4	LOC107068709	1.687966453277907	1.687966453277907	0.5242948361840518	0.001284150200882602	0.02617993084760858	PROTEIN_CODING	N13.HOG0003836	NA	Polistes dominula	DE in focal species only
L4	LOC107068720	-0.7583436214297229	-0.7583436214297229	0.21619767845120155	4.521004254181754e-4	0.012848777044591043	PROTEIN_CODING	N13.HOG0009556	NA	Polistes dominula	DE in focal species only
L4	LOC107068735	1.0413608100067793	1.0413608100067793	0.35446660250856027	0.0033052364628657653	0.04867583320497061	PROTEIN_CODING	N13.HOG0008918	NA	Polistes dominula	DE in focal species only
L4	LOC107068748	1.5114198314619356	1.5114198314619356	0.3754274057936313	5.676639385512986e-5	0.0029235773161006054	PROTEIN_CODING	N13.HOG0007601	NA	Polistes dominula	DE in focal species only
L4	LOC107068754	-0.912370348433341	-0.912370348433341	0.17312336074520718	1.363798154092e-7	2.6738664756144327e-5	PROTEIN_CODING	N13.HOG0003856	NA	Polistes dominula	DE in focal species only
L4	LOC107068761	-0.5933600306015632	-0.5933600306015632	0.189680150852408	0.00175872308854993	0.03241461719950962	PROTEIN_CODING	N13.HOG0011837	NA	Polistes dominula	DE in focal species only
L4	LOC107068766	-0.5284673731586077	-0.5284673731586077	0.16842163891920833	0.001702418264962761	0.031655169875159914	PROTEIN_CODING	N13.HOG0009612	NA	Polistes dominula	DE in focal species only
L4	LOC107068780	-0.5094867055947523	-0.5094867055947523	0.16963764335210482	0.0026699675011574303	0.04219910880145657	PROTEIN_CODING	N13.HOG0009550	NA	Polistes dominula	DE in focal species only
L4	LOC107068794	-1.83528054021088	-1.83528054021088	0.3592713439421967	3.249997069795483e-7	5.355234533410877e-5	PROTEIN_CODING	N13.HOG0009022	NA	Polistes dominula	DE in focal species only
L4	LOC107068796	-0.7874624847707284	-0.7874624847707284	0.18999293309052373	3.40268446909653e-5	0.0020091131618333283	PROTEIN_CODING	N13.HOG0008405	NA	Polistes dominula	DE in focal species only
L4	LOC107068802	-0.686395133377741	-0.686395133377741	0.13010344517240885	1.3220379783401e-7	2.6260833747485398e-5	PROTEIN_CODING	N13.HOG0007677	NA	Polistes dominula	DE in focal species only
L4	LOC107068810	0.9097326513327552	0.9097326513327552	0.3052141034914029	0.0028764892028601426	0.04429110426979888	PROTEIN_CODING	N13.HOG0010602	TRUE	Polistes dominula	DE in both species
L4	LOC107068825	0.8839332190482113	0.8839332190482113	0.20893498316962203	2.330049362211028e-5	0.0015132131895717656	PROTEIN_CODING	N13.HOG0009678	NA	Polistes dominula	DE in focal species only
L4	LOC107068826	-0.47931040039804174	-0.47931040039804174	0.15934772711354345	0.0026301420974002682	0.04180147037728463	PROTEIN_CODING	N13.HOG0009347	NA	Polistes dominula	DE in focal species only
