gene_id	gene_name	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
LOC107064848	LOC107064848	3007.814	3011.902	3010.609	2997.604	3005.853	2999.617	3001.622	3000.476	2996.774	2992.145	2984.191	3008.904	3005.702	2984.051	3012.014	3011.984	3018.25	2988.78	3008.094	2994.463	3010.454	2983.67	3027.177	3023.392	3001.941	2999.055	2985.063	3017.207	2995.639	3002.262	3005.156	3005.238	3008.166	2987.845	2993.82	3009.953	3020.671	3007.301	2998.85	3011.303	2991.598	3007.076	2995.344	2988.494	2981.68	2998.113	2994.028	2984.496	3002.811	2988.336	2996.124	2990.003	2996.157	2988.98	2986.429	2992.296	2986.3	2987.387	2980.218	2991.629	2999.483	3002.601	2990.482	2991.276	2999.835	2980.46	3021.21	3022.098	3001.184	3005.379	3009.892	3018.465	3018.833	2993.217	3013.396	3003.356	3007.64
LOC107064849	LOC107064849	1839.68588285931	1516.902	2424.609	1839.68588285931	1839.68588285931	1504.617	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	2419.702	1781.37774078408	1646.44176934472	1839.68588285931	1806.25	1776.78	1513.094	1839.68588285931	1839.68588285931	1839.68588285931	1815.177	1839.68588285931	1839.68588285931	1787.055	1839.68588285931	2431.207	1839.68588285931	1839.68588285931	1839.68588285931	1793.238	1839.68588285931	1492.845	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1499.028	1839.68588285931	1839.68588285931	1493.336	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	1839.68588285931	2400.3	1839.68588285931	1839.68588285931	2405.629	2413.483	1839.68588285931	1839.68588285931	1496.276	1839.68588285931	2394.46	2435.21	1527.098	2415.184	1839.68588285931	1514.892	1839.68588285931	1839.68588285931	1839.68588285931	1518.396	1839.68588285931	1512.64
LOC107064850	LOC107064850	2213.23958774237	2199.51706847623	2188.81365414576	2191.91823989193	2178.75442657793	2138.14712865204	2156.04112519314	2159.61778591069	2185.07410506405	2152.62584556743	2132.87142211545	2169.15705904171	2173.73799067759	2126.16978292524	2188.39968073132	2214.51272716517	2215.08365313622	2105.02982762312	2134.27981572045	2184.78503441639	2171.57870389973	2135.56403533014	2145.76773423456	2186.62449914699	2178.15857382341	2155.93487533995	2149.61692613237	2158.97358685347	2174.90141395148	2192.76804697066	2156.01802730895	2192.3500414847	2179.12126382144	2099.10851209567	2174.4820779479	2154.19043385985	2152.28774320559	2144.65638159532	2141.34032990535	2213.71979129257	2138.66226912318	2175.57848631015	2131.75210172957	2151.39397745014	2159.4694404173	2165.7616819127	2143.7452644924	2143.9113917814	2167.91633892667	2133.94443615842	2136.44811145387	2132.18208087251	2133.38457546473	2141.79825261154	2151.38087228	2136.94740246185	2149.71917099115	2160.01995448262	2129.19425084167	2156.11748094036	2149.53195203399	2184.05355759247	2198.31670408618	2170.4379052331	2144.63783979554	2165.32618436919	2171.09084949008	2197.73937442315	2155.28160039506	2145.62268188781	2131.45016280383	2131.91473011965	2191.72359994018	2194.66296677275	2199.8779983495	2164.65820704581	2193.60075071505
LOC107064851	LOC107064851	2364.71935406763	2365.4235450986	2364.13419467776	2351.41967439602	2364.46247764105	2359.42023418323	2360.13904360902	2358.85538558099	2352.08970345858	2351.42473647609	2342.65597115131	2365.74046460711	2364.49917229907	2329.98613581315	2370.2720825924	2369.19809837527	2371.27493772631	2347.55820809629	2354.28320237551	2347.8779977227	2368.06086563459	2341.49774774811	2386.51729189819	2383.12192545297	2360.65241034454	2357.23869054608	2344.88225987419	2376.89116904408	2352.98938781699	2361.90272311663	2363.9884535248	2360.65772930717	2367.50114099824	2340.60057974677	2347.02765025137	2369.28625590706	2380.85983233491	2366.81478020236	2358.62191676241	2365.64929228541	2350.46293213894	2366.48189297171	2355.27263338365	2348.76148945522	2339.85274947691	2357.24015075906	2343.01043205066	2336.13584262851	2360.35542275691	2346.89838374732	2355.04483631126	2348.55625642121	2355.89376015369	2347.31289723683	2346.15296195795	2352.09573711001	2346.33515951535	2348.09283757136	2339.89152205017	2350.65134461381	2359.26786485035	2359.42409669367	2345.4677802503	2341.042465852	2357.40540503063	2335.55831044179	2378.79238453258	2380.62171239559	2356.63743302744	2364.38336137677	2370.15642719439	2376.93661160045	2372.10058888513	2350.14252294629	2371.46955815165	2362.53702344962	2366.8984721559
LOC107064852	LOC107064852	1342.76249270217	1427.10533477029	1328.58234193873	1303.2168875358	1426.84730980323	1309.47908238083	1310.7108792016	1284.27578209935	1330.33920960945	1327.2922380114	1356.83023636637	1257.18348231136	1504.4701729394	1329.30551488025	1505.56645403373	1416.23944382768	1258.33481415868	1360.5144538973	1337.38577833422	1355.79209216435	1244.45378792556	1384.24563185794	1393.12805614274	1537.59253914845	1387.83626008141	1328.81237809298	1090.32548265289	1390.31948885234	1384.99618951581	1443.91560800981	1472.131283085	1318.12869645745	1353.45222393332	1400.53639037345	1361.3655260257	1356.02892505976	1397.09895362532	1497.05760944113	1325.55999389675	1516.91951781574	1323.45278761975	1294.18755469211	1331.05548227046	1077.74102101709	1421.52569631889	1324.28754275971	1315.60274153522	1417.10724231433	1290.25948602777	1457.40158703605	1302.29052048291	1360.54600316419	1367.67539610515	1328.31449303615	1444.75277215027	1394.28557115625	1284.62040461271	1228.56787676439	1504.218	1515.629	1506.05707904928	1397.18518795519	1437.06086701888	1348.80822040125	1255.33535090753	1299.93293417523	1380.72123931916	1448.18313151085	1456.21986503784	1388.9036778072	1484.29197730127	1366.80294548561	1362.98656824301	1300.3994500861	1341.56169175634	1363.27443531537	1260.89451027382
LOC107064853	LOC107064853	1283.814	1287.902	1286.609	1273.604	1281.853	1275.617	1277.622	1276.476	1272.774	1268.145	1260.191	1284.904	1281.702	1260.051	1288.014	1287.984	1294.25	1264.78	1284.094	1270.463	1286.454	1259.67	1303.177	1299.392	1277.941	1275.055	1261.063	1293.207	1271.639	1278.262	1281.156	1281.238	1284.166	1263.845	1269.82	1285.953	1296.671	1283.301	1274.85	1287.303	1267.598	1283.076	1271.344	1264.494	1257.68	1274.113	1270.028	1260.496	1278.811	1264.336	1272.124	1266.003	1272.157	1264.98	1262.429	1268.296	1262.3	1263.387	1256.218	1267.629	1275.483	1278.601	1266.482	1267.276	1275.835	1256.46	1297.21	1298.098	1277.184	1281.379	1285.892	1294.465	1294.833	1269.217	1289.396	1279.356	1283.64
LOC107064854	LOC107064854	1085.65473139648	1090.00847883568	1088.68718794442	1074.68309188151	1083.15856605763	1076.24804024014	1079.33741130661	1078.82620616108	1074.89862588064	1069.93745894311	1062.23629014377	1087.47459228729	1084.19349133246	1052.76879349126	1086.8154085027	1090.21217768187	1096.59081783638	1066.60757260188	1078.71794751326	1072.05418182267	1088.05364183896	1061.70352547463	1094.49200284344	1102.01115934286	1079.73055746981	1076.55715477519	1062.66573734991	1079.37516753921	1073.92362251286	1079.79232809835	1083.56987820887	1084.15188001143	1086.82733174247	1064.70397327806	1069.84902233973	1052.28329288475	1055.40983017019	1071.13740135986	1076.74168334277	1069.02614857435	1069.35533586891	1070.14639580841	1074.0081667292	1067.20343437072	1059.67897380182	1076.89672052471	1069.81169674962	1057.85155150061	1079.31160367866	1066.27156531769	1073.62635375635	1068.42749869728	1062.24258383119	1065.94751465482	1064.66193202834	1070.60960249852	1064.93087999273	1064.93924391061	1058.65952218637	1070.21904903974	1077.62908154339	1081.23755633665	1068.76528425853	1068.08769052795	1078.00144832494	1058.91351046694	1078.72212701195	1100.42177632076	1079.64169058392	1080.9773308974	1088.1872649098	1097.10562419491	1096.59200329997	1071.22541032304	1091.585231372	1080.90418281566	1086.25972283557
LOC107064855	LOC107064855	7362.4067781366	7478.56236575462	7332.37635785071	7281.25777187458	7335.96596354878	7419.25748629524	7512.71063055746	7365.22316638238	7228.21788524155	7483.89651735009	7382.89155263756	7630.11535588733	7431.6472809541	7099.69400654284	7638.014	7540.91447364571	7644.25	7046.30387721037	7246.26184792274	7500.04001283298	7420.89255975788	7014.1249452513	7224.57070450182	7424.38496077428	7184.7518406447	7293.58013601812	7296.26806520956	6929.69919784649	7239.50345893608	7067.00374944656	7453.6624290473	7284.17594652813	7424.69914523778	7276.62864488589	7415.73432983022	7408.0652169458	6936.69031783211	7124.74325728701	6998.58564126636	7265.61835134486	7383.14576147143	7170.40813791431	7215.66772795961	7086.48523334276	7563.06431756608	7514.97213881474	7068.80858091087	7350.91556954626	7301.51808375654	7258.14629568672	7119.75228768722	7196.43249190238	7060.60526528764	7230.32350992097	7387.24658486357	7272.14303437485	7487.58109417181	7602.98690599124	7384.53799126562	7478.28937482172	7470.93285553329	7569.44044903952	7511.50378651136	7275.86041138579	7385.82489010109	7413.92357357954	6855.56216968016	6795.09397644322	7305.43612470007	7048.55777232955	7635.892	7420.80675162339	7192.9075973244	7099.31589419717	7563.6052218786	7514.54962269974	7633.64
LOC107064856	LOC107064856	3732.20882094072	3726.51853109215	3704.10693116682	3699.64405270519	3715.4779398547	3678.04299437813	3703.34202774228	3697.55262783667	3675.59333698232	3679.75366820077	3696.05822720991	3718.09654348688	3719.79025768716	3672.58601769051	3688.12384728844	3739.75434521126	3727.36268522493	3690.45769014138	3670.38983981541	3695.61636033052	3682.37615417305	3671.43085325645	3732.62716522019	3748.41069639498	3719.98928952818	3709.13862212059	3678.33353285924	3746.777537678	3704.35945502198	3721.05997420073	3709.2365345118	3714.77109359606	3712.30773756355	3648.52232277812	3685.00094811787	3747.66709265669	3746.38719223764	3746.55014696178	3706.03976411131	3777.07934228169	3684.31877094361	3746.0853330157	3714.60971171923	3702.73117117256	3690.90115030135	3715.46747295121	3681.36142857373	3668.78593065246	3680.33761479161	3679.19694928583	3711.72205414611	3695.28834068252	3710.82518746667	3697.87065361282	3687.11278244488	3690.83740169396	3713.62215656447	3703.29735954844	3697.30813234022	3706.98104888713	3688.0150363359	3701.80757958111	3734.4316522378	3705.58434906371	3687.52305553151	3680.39422436158	3732.42715113017	3760.45834339731	3702.8430653703	3706.84209801542	3736.36842036911	3706.7601314381	3710.63461620859	3724.6105352849	3728.64079921239	3699.71502136027	3709.06948506103
LOC107064857	LOC107064857	2340.99988508344	2386.76045528966	2379.21506953071	2349.74587693311	2317.47847474963	2327.45839951356	2324.00089759135	2328.62202544464	2350.41686168611	2325.72998257055	2300.23605736244	2351.8909261947	2334.41483297457	2343.94012552549	2329.13441784972	2363.60879231954	2361.18068320836	2318.94288066061	2390.34343743597	2367.48459385618	2344.58108598892	2319.93274833359	2355.54569078806	2350.02369595519	2331.92496961845	2345.19939903468	2314.95510358891	2353.48793888334	2318.4940580541	2310.81942309752	2308.3589666674	2320.46449197946	2311.69315981444	2338.14128520979	2356.61140533231	2321.18072353824	2324.24707956961	2350.50516024653	2308.25467458038	2304.303	2307.57211005333	2325.25398085029	2317.767511769	2298.73041560785	2294.18879418927	2298.52307561466	2358.68499150406	2345.8414219486	2343.73051593675	2323.91435579582	2331.69024241143	2320.91825313911	2325.71084083574	2297.99521444108	2301.55623251009	2332.18090061009	2290.99694381609	2313.83831257807	2298.04225476896	2322.07782555	2319.18073480525	2310.53754481163	2334.13887057181	2348.24349349436	2308.37707810317	2317.63983906268	2347.92684283773	2371.03402830651	2314.28072780829	2329.7923006251	2318.13584856167	2365.5147797835	2335.4867690099	2349.70867879277	2340.34396433504	2317.99661191578	2343.47171285257
LOC107064858	LOC107064858	6828.98105150502	7272.45185480291	7434.44250907488	7367.25791981654	7562.75261466217	6589.49897303186	6503.16600127043	6616.73908439727	7505.3434843166	7065.26473652244	6864.7442875356	5819.19344071948	7038.08732981411	7475.64030583115	6843.15209587761	7113.54746404227	6653.40209190298	7450.39257497551	7582.12923944513	7352.51119432869	7039.86637138183	6535.5298034696	7585.79293434533	7583.57818855126	7185.18071795655	7538.54470797647	7258.40931040278	7554.59271376099	6779.60439839257	7333.92828893793	7586.52710653421	7391.59811651702	7436.71171767964	7180.14719933333	7259.16749270447	7561.8720713183	7541.05871494452	7581.17940090928	7424.62729806545	7564.61705567884	7534.17286673018	7561.76719145514	7436.21390847077	7118.6075778605	7686.85033873449	7278.66001612638	7443.77878107487	7325.36349891929	7346.46380024656	6858.62342896522	7139.51198106678	7001.48729175638	7357.36971126098	7123.21746600652	6517.16899360362	6055.49740836973	7360.1489101233	6656.67337042337	7111.73311834494	6817.78468932372	7035.17812441062	6821.12934679191	6410.97985887723	7399.70467678667	6922.1969216417	7331.86703759987	6539.79324487626	6211.10140057411	7581.6266767463	7095.21108538725	7565.23403950632	7481.19563289544	7448.22886959292	7524.25297260813	7184.40306704504	6719.60607457228	6441.81964582815
LOC107064859	LOC107064859	2304.24515132501	2371.06121049854	2467.84129587458	2258.3682469714	2641.853	2323.96708664722	2364.62489393403	2636.476	2378.55354194537	2224.54240158886	2407.11013058219	2522.59071549339	2641.702	2620.051	2357.07536542074	2130.95813642761	2225.44641867039	2624.78	2230.41218928149	2362.42379030612	2250.59711665217	2188.22631323929	2375.93050064105	2224.48501388699	2637.941	2355.41734977499	2288.76815841137	2337.8485190857	2302.899256924	2638.262	2641.156	2641.238	2644.166	1990.845	2272.14536683461	2386.11185753549	2291.34183445991	2525.97449996691	2462.8826517593	2317.70603484319	2290.52957255	2010.076	2434.06541272004	2369.15933759108	2617.68	2126.53023407798	1997.028	2266.73437277955	2369.17444415884	2380.74780170602	2279.38884751441	2281.02071248192	2375.49290557109	2624.98	2413.52924884465	2255.54717912036	2081.69596960454	2623.387	2616.218	2230.90066749407	2334.23175031747	2381.75838467863	2103.18305249669	2250.07512203038	2635.835	2299.13938891371	2502.08793366305	2179.81069044485	2469.18098789268	2641.379	2092.74400657963	2654.465	2276.29852985004	2115.38861655116	2223.44269842528	2639.356	2334.12350783939
LOC107064860	LOC107064860	3517.814	3521.902	3520.609	3507.604	3515.853	3509.617	3511.622	3510.476	3506.774	3502.145	3494.191	3518.904	3515.702	3494.051	3522.014	3521.984	3528.25	3498.78	3518.094	3504.463	3520.454	3493.67	3537.177	3533.392	3511.941	3509.055	3495.063	3527.207	3505.639	3512.262	3515.156	3515.238	3518.166	3497.845	3503.82	3519.953	3530.671	3517.301	3508.85	3521.303	3501.598	3517.076	3505.344	3498.494	3491.68	3508.113	3504.028	3494.496	3512.811	3498.336	3506.124	3500.003	3506.157	3498.98	3496.429	3502.296	3496.3	3497.387	3490.218	3501.629	3509.483	3512.601	3500.482	3501.276	3509.835	3490.46	3531.21	3532.098	3511.184	3515.379	3519.892	3528.465	3528.833	3503.217	3523.396	3513.356	3517.64
LOC107064861	LOC107064861	539.899	543.991	532.677043672956	529.697	537.985	531.79	533.891	532.596	532.677043672956	532.677043672956	516.382	541.209	532.677043672956	516.177	544.477	544.055	550.626	520.902	540.206	532.677043672956	532.677043672956	532.677043672956	559.278	532.677043672956	534.087	532.677043672956	517.243	549.291	527.767	534.373	537.279	537.339	532.677043672956	519.972	525.955	542.033	532.677043672956	532.677043672956	530.977	532.677043672956	532.677043672956	532.677043672956	527.501	532.677043672956	513.88	532.677043672956	526.124	516.588	534.939	532.677043672956	532.677043672956	532.677043672956	528.258	521.129	532.677043672956	524.435	518.538	519.862	532.677043672956	532.677043672956	531.678	532.677043672956	532.677043672956	523.397	531.962	532.677043672956	532.677043672956	532.677043672956	533.276	537.446	532.677043672956	550.542	550.957	532.677043672956	545.54	532.677043672956	532.677043672956
LOC107064862	LOC107064862	1098.814	1102.902	1101.609	1088.604	1096.853	1090.617	1092.622	1091.476	1087.774	1083.145	1075.191	1099.904	1096.702	1075.051	1103.014	1102.984	1109.25	1079.78	1099.094	1085.463	1101.454	1074.67	1118.177	1114.392	1092.941	1090.055	1076.063	1108.207	1086.639	1093.262	1096.156	1096.238	1099.166	1078.845	1084.82	1100.953	1111.671	1098.301	1089.85	1102.303	1082.598	1098.076	1086.344	1079.494	1072.68	1089.113	1085.028	1075.496	1093.811	1079.336	1087.124	1081.003	1087.157	1079.98	1077.429	1083.296	1077.3	1078.387	1071.218	1082.629	1090.483	1093.601	1081.482	1082.276	1090.835	1071.46	1112.21	1113.098	1092.184	1096.379	1100.892	1109.465	1109.833	1084.217	1104.396	1094.356	1098.64
LOC107064863	LOC107064863	1338.814	1265.91465872198	1273.90170072993	1235.14523548563	1290.92199535243	1283.8928566486	1283.64849097376	1286.12201128204	1237.77765357893	1273.5723781289	1287.33372204748	1295.4403103123	1319.72818506139	1255.19968134165	1321.39972244737	1301.38102109102	1339.5236267095	1256.35185599588	1290.49354736704	1255.0113180153	1276.68350984508	1259.14271548213	1264.94231191182	1290.60497961093	1253.33917056795	1240.5419977301	1243.30731690535	1254.2081514339	1255.84671748162	1289.21963882899	1298.30550219028	1293.09328901847	1303.79956245769	1277.99690505668	1266.75874337314	1252.02958920812	1261.74518311421	1255.82313062703	1260.30392918381	1259.13464981147	1254.4682643089	1279.12842867277	1250.0762984118	1260.32533417195	1288.19077831252	1293.52185606503	1285.14522602711	1247.40263464238	1265.19944799298	1247.72602395124	1270.06804113652	1245.33978647807	1241.1660231586	1281.80552107661	1268.40300605416	1280.79775853353	1254.95349961601	1299.54880826084	1303.08817889037	1288.94463924036	1285.95343651528	1274.98343433525	1321.482	1242.17275638608	1292.55359772455	1223.74167819108	1266.12455315559	1264.93011030659	1291.38889808261	1260.4030723869	1266.52027238273	1317.6392973399	1328.46245900211	1262.83406124663	1328.65575404209	1318.47572190158	1327.69001697727
LOC107064864	LOC107064864	544.899	548.991	547.673	534.695	542.981	536.783	538.887	537.594	533.848	529.268	521.38	546.205	543.137	521.175	549.473	549.055	555.623	525.901	545.206	531.55	547.572	520.816	564.277	560.505	539.084	536.167	522.242	554.29	532.765	539.371	542.276	542.338	545.312	524.97	530.953	547.033	557.785	544.387	535.974	548.454	528.825	544.25	532.5	525.629	518.878	535.275	531.123	521.584	539.938	525.457	533.252	527.211	533.256	526.126	523.644	529.434	523.535	524.858	517.509	528.926	536.672	540.418	527.712	528.393	536.96	517.659	558.284	559.136	538.273	542.444	546.987	555.541	555.952	530.285	550.538	540.48	544.753
LOC107064865	LOC107064865	7379.814	7383.902	7382.609	7369.604	7377.853	7371.617	7373.622	7372.476	7368.774	7364.145	7356.191	7380.904	7377.702	7356.051	7384.014	7383.984	7390.25	7360.78	7380.094	7366.463	7382.454	7355.67	7399.177	7395.392	7373.941	7371.055	7357.063	7389.207	7367.639	7374.262	7377.156	7377.238	7380.166	7359.845	7365.82	7381.953	7392.671	7379.301	7370.85	7383.303	7363.598	7379.076	7367.344	7360.494	7353.68	7370.113	7366.028	7356.496	7374.811	7360.336	7368.124	7362.003	7368.157	7360.98	7358.429	7364.296	7358.3	7359.387	7352.218	7363.629	7371.483	7374.601	7362.482	7363.276	7371.835	7352.46	7393.21	7394.098	7373.184	7377.379	7381.892	7390.465	7390.833	7365.217	7385.396	7375.356	7379.64
LOC107064866	LOC107064866	2040.8525170312	2044.92358510745	2052.31494411616	2036.43599522166	2038.21747942783	2054.47517200607	2053.67806552816	2046.59492425381	2036.135128032	2030.57049090455	2029.34150734993	2051.03264008557	2038.31078850304	2012.47525091891	2053.64929035675	2051.47016562937	2046.74467090951	2045.55948334585	2043.81224396801	2038.22934736542	2054.83713504247	2022.86007887432	2089.26098393048	2045.57896861302	2037.63658498772	2034.97647245934	2022.7968266118	2044.59625393385	2028.54424658551	2035.28157708801	2028.07517126564	2028.85633781908	2038.80797451703	2013.11956289057	2023.48257847203	2035.83712375356	2038.671	2033.84786379518	2034.77551091746	2054.50528203864	2022.15919561092	2025.076	2036.33467398776	2008.09888148053	2012.21099142944	2042.88837958165	2031.90439523755	2028.85186301995	2048.79821019978	2041.62037275696	2051.60146788749	2031.66472634349	2039.44365166653	2038.97905333893	2030.98644250338	2025.54259772458	2023.37633954181	2030.16785984685	2026.44770969103	2035.45375777947	2047.44007458741	2023.13366032268	2025.03248300509	2027.57757557001	2057.02416176475	2015.66666690849	2049.0162559912	2047.21826753304	2039.50478561432	2041.53610372301	2047.01944486485	2080.36689639516	2063.13796915579	2026.54381108069	2038.63888484187	2040.76855820721	2036.363411636
LOC107064867	LOC107064867	1923.814	1927.902	1926.609	1913.604	1921.853	1915.617	1917.622	1916.476	1912.774	1908.145	1900.191	1924.904	1921.702	1900.051	1928.014	1927.984	1916.70149754073	1904.78	1924.094	1910.463	1926.454	1899.67	1943.177	1939.392	1917.941	1915.055	1901.063	1933.207	1911.639	1918.262	1921.156	1921.238	1924.166	1903.845	1909.82	1925.953	1936.671	1923.301	1914.85	1927.303	1907.598	1923.076	1911.344	1904.494	1916.70149754073	1914.113	1910.028	1900.496	1918.811	1904.336	1912.124	1906.003	1912.157	1904.98	1902.429	1908.296	1902.3	1903.387	1916.70149754073	1907.629	1915.483	1918.601	1906.482	1907.276	1915.835	1896.46	1937.21	1938.098	1917.184	1921.379	1925.892	1934.465	1934.833	1909.217	1929.396	1919.356	1916.70149754073
LOC107064868	LOC107064868	1535.10857388785	1534.8653316468	1529.07073259994	1524.64491979421	1507.8489900509	1516.35394784013	1520.54492017301	1521.22532556709	1516.14104467227	1503.87206683646	1506.17379478424	1531.92542179835	1521.1604661281	1486.9672702933	1531.83805929259	1540.07815770685	1535.4379277441	1513.20320752647	1533.89894593563	1516.7840474233	1514.29799869248	1499.06038829043	1535.1093387592	1502.59824418527	1506.31748181859	1523.47585904743	1500.1874656776	1501.78364457064	1504.70718988572	1519.9153401065	1532.66469938749	1526.83130872713	1526.60385508613	1511.36179365911	1516.94457090053	1503.2114532705	1509.52446003307	1500.60587206465	1508.56074638283	1528.03570762834	1506.31139159996	1525.17184848038	1518.36541248105	1506.04780650619	1504.32930466658	1515.78313300288	1518.12088483987	1509.40199849366	1514.97419550723	1509.01903548995	1515.51416591187	1509.77262565307	1508.8016552732	1499.58823961409	1505.18151557662	1518.17705054029	1501.24653986919	1504.35483449068	1502.95103289538	1509.01785503553	1507.66867862161	1520.24137892949	1518.23820747071	1512.2984250021	1508.40697368248	1505.89318772451	1527.93865951355	1516.14999692207	1522.98938516505	1520.97863830396	1504.51715739895	1533.34404292304	1538.98247763216	1517.67425895677	1528.91575547748	1516.05482413945	1526.99021879428
LOC107064869	LOC107064869	2857.80408160223	2852.90141691555	2850.48002003065	2861.44959362016	2841.33542587592	2820.87651715123	2814.87694821577	2847.43340397953	2838.65902839377	2804.02828952015	2835.17158650883	2858.27550326496	2864.702	2826.63925679429	2877.014	2814.88067672221	2779.16553129737	2829.05756318154	2840.84000557044	2840.47092453085	2775.69632348141	2758.00515528946	2856.81634961843	2872.02020103845	2860.941	2801.24281584642	2779.84186685279	2866.53416482138	2853.22952127822	2823.5089537756	2864.156	2868.02483609528	2860.16549007698	2814.95268310735	2821.12977183212	2842.91078632506	2879.671	2851.86147648329	2840.73855363949	2870.303	2787.81507071865	2855.00882604055	2836.00943812036	2734.22971170578	2840.68	2816.97550672143	2825.93625702917	2802.9954221775	2843.86068664486	2798.90044473565	2818.55925688737	2817.8637872708	2836.18759547699	2815.66134483236	2740.03126045318	2856.17300105694	2851.3	2802.36556133475	2785.87143928112	2683.629	2858.483	2867.601	2831.78551698693	2828.74693102802	2780.88305104779	2813.54598272052	2864.76818876114	2862.88099949697	2841.47390974657	2859.58590684017	2835.0165994889	2883.465	2798.6724712503	2820.83868019647	2818.70273798014	2868.356	2813.73451107793
LOC107064870	LOC107064870	471.926	476.018	474.715	461.757	470.016	463.827	465.931	464.644	460.902	456.313	448.443	473.245	470.224	448.269	476.519	476.078	482.671	452.958	472.247	458.583	474.618	447.873	491.305	487.537	466.138	463.209	449.312	481.303	459.833	466.429	469.327	469.375	472.345	452.024	457.994	474.063	484.804	471.414	463.021	475.481	455.891	471.287	459.549	452.686	445.968	462.352	458.175	448.656	466.974	452.548	460.321	454.281	460.312	453.225	450.728	456.488	450.624	451.961	444.671	456.014	463.728	467.523	454.811	455.496	464.04	444.75	485.306	486.157	465.333	469.486	474.013	482.568	482.979	457.352	477.562	467.534	471.794
LOC107064871	LOC107064871	1576.814	1580.902	1579.609	1566.604	1574.853	1568.617	1570.622	1569.476	1565.774	1561.145	1553.191	1577.904	1574.702	1553.051	1581.014	1580.984	1587.25	1557.78	1577.094	1563.463	1579.454	1552.67	1596.177	1592.392	1570.941	1568.055	1554.063	1586.207	1564.639	1571.262	1574.156	1574.238	1577.166	1556.845	1562.82	1578.953	1589.671	1576.301	1567.85	1580.303	1560.598	1576.076	1564.344	1557.494	1550.68	1567.113	1563.028	1553.496	1571.811	1557.336	1565.124	1559.003	1565.157	1557.98	1555.429	1561.296	1555.3	1556.387	1549.218	1560.629	1568.483	1571.601	1559.482	1560.276	1568.835	1549.46	1590.21	1591.098	1570.184	1574.379	1578.892	1587.465	1587.833	1562.217	1582.396	1572.356	1576.64
LOC107064872	LOC107064872	1677.25021193413	1985.74907232481	2064.48557720473	1901.03467455129	1904.29069160635	1613.66148411785	1625.94418200602	1617.56183018256	2063.80865465688	1686.70222941037	1521.51080359533	1615.78251784145	1636.86833086575	1878.21149973864	1716.92728139913	1848.67275206241	1898.65418257432	1852.60669679173	1934.47014259129	2208.56292036548	1845.51065457876	1791.09744865159	1796.01551411736	1880.49738541925	1802.37682277653	1876.91888649509	1800.41770599835	1645.45163196501	1925.64907797927	1761.57453836507	1926.93353249032	1867.89220317928	1696.01226226756	1825.18408840434	2160.90912126888	1633.73494167971	1542.61411022141	1645.8215282388	1702.1488014724	1503.68683041598	1845.41000157156	1722.5786595932	1552.43211500506	1731.96113620965	1794.62358301391	1851.15534352871	1903.24780878383	1987.26719085089	1942.08959775897	1906.39691585151	1635.16125512123	1752.60462509997	1760.82048233892	1574.68762315696	1853.64171742094	1634.93048696415	1947.18000601971	1775.81854365244	1764.31323266617	1808.77957345017	1757.46880607649	1740.61881703263	1671.19490055027	2048.82652660591	1706.08031557308	2071.93827357001	1649.74166852826	1733.43261427214	1663.51927505877	1652.19579337675	1925.0974056543	1562.73337011627	1614.69164505431	1918.71836284288	1656.17039581864	1696.02107483621	1800.39259439627
LOC107064873	LOC107064873	2376.814	2380.902	2379.609	2366.604	2374.853	2368.617	2370.622	2369.476	2365.774	2361.145	2353.191	2377.904	2374.702	2353.051	2381.014	2380.984	2387.25	2357.78	2377.094	2363.463	2379.454	2352.67	2396.177	2392.392	2370.941	2368.055	2354.063	2386.207	2364.639	2371.262	2374.156	2374.238	2377.166	2356.845	2362.82	2378.953	2389.671	2376.301	2367.85	2380.303	2360.598	2376.076	2364.344	2357.494	2350.68	2367.113	2363.028	2353.496	2371.811	2357.336	2365.124	2359.003	2365.157	2357.98	2355.429	2361.296	2355.3	2356.387	2349.218	2360.629	2368.483	2371.601	2359.482	2360.276	2368.835	2349.46	2390.21	2391.098	2370.184	2374.379	2378.892	2387.465	2387.833	2362.217	2382.396	2372.356	2376.64
