gene_id	gene_name	Vv154	Vv155	Vv156	Vv158	Vv160	Vv161	Vv165	Vv166	Vv168	Vv169	Vv171	Vv172	Vv175	Vv176	Vv181	Vv183	Vv184	Vv187	Vv188	Vv190	Vv191	Vv193	Vv194	Vv195	Vv197	Vv199	Vv200	Vv201	Vv202	Vv204	Vv205	Vv207	Vv208	Vv210	Vv211	Vv214	Vv215	Vv217	Vv218	Vv219	Vv220	Vv223	Vv224	Vv226	Vv227	Vv228	Vv230	Vv231	Vv232	Vv235	Vv236	Vv239	Vv241	Vv242	Vv243	Vv245	Vv246	Vv248	Vv250	Vv251	Vv252	Vv254	Vv255	Vv257	Vv258	Vv259
LOC127063326	LOC127063326	0.972107	1.735635	1.02543	1.171362	2.459445	2.092777	11.206926	12.24927	8.954023	8.671469	0.796234	1.139517	0.975307	0.679801	2.645074	18.940864	11.8532	4.217114	7.618221	0.914719	0.882399	0.827475	1.072008	0.917753	1.086325	4.494627	2.68689	7.243767	6.878412	18.681633	3.9865	1.233396	1.769966	0.584746	0.692383	0.951891	1.867389	3.485381	3.407945	5.389615	2.28115	6.019655	6.807957	2.206767	2.047304	1.818387	0.869507	1.278605	2.865849	6.550303	3.887821	6.514733	21.204728	21.234571	1.028634	0.982417	1.22486	3.300859	2.772751	3.60792	3.740893	3.37217	4.779093	3.680104	11.618999	22.447092
LOC127063327	LOC127063327	8.890408	9.181091	1.798127	1.903286	9.326015	8.202727	22.815209	17.664025	6.9344	4.706375	2.651417	4.038053	1.640213	2.057036	5.354472	13.200501	12.644855	3.974541	6.140055	6.510969	7.968709	1.658321	1.682064	2.163103	1.694501	4.37094	5.918922	11.940039	5.214297	7.159701	3.886202	7.631114	5.328606	3.31698	2.747719	3.172701	4.416796	4.183389	5.104371	4.973911	9.235702	5.378967	5.711452	6.068557	9.044978	5.293721	1.867223	5.338478	9.097086	7.836673	7.710155	4.930339	6.359221	6.441286	1.248889	2.191053	1.834303	5.507072	6.29573	7.561875	5.160887	6.092606	3.896053	2.604434	6.953619	8.245573
LOC127063328	LOC127063328	20.218184	16.280296	23.266146	28.208252	33.17716	35.717775	111.85837	114.997287	17.752352	16.007263	38.836039	17.441586	35.598365	41.2245	52.80276	115.220537	140.655305	22.364761	23.902203	31.844716	26.906049	29.228081	30.109032	26.817614	39.065231	36.677016	40.383348	81.674355	83.402323	28.623519	18.902703	31.280131	10.460683	29.19827	19.594613	23.152013	22.394538	40.663117	40.761302	99.184492	79.425498	14.37817	11.497155	15.981761	33.915828	28.227022	30.245373	23.989788	26.48887	30.935642	26.798305	56.017486	23.542553	41.277433	20.91187	19.270669	33.53919	41.294476	25.520987	30.76247	29.265318	26.530746	39.309042	24.785071	13.855774	19.428344
LOC127063329	LOC127063329	2.486693	1.817118	0.853469	1.120667	3.607531	4.079961	5.04111	5.761035	6.955589	6.436282	1.167145	1.512227	1.628368	1.910094	1.675712	15.326383	9.989242	5.937291	7.798303	1.604512	2.293712	1.811219	0.953762	1.497637	1.548934	3.746003	3.838836	3.641911	7.813516	14.405138	5.322492	1.772533	1.542328	1.007025	0.748898	0.757023	2.552493	1.995583	2.497344	4.240741	1.859288	8.255393	8.967581	1.353941	1.506172	2.890934	1.467337	1.882897	3.355252	3.666093	5.313338	2.571691	15.447332	15.874521	1.272283	0.699899	1.458557	3.180699	2.588664	3.195197	2.720134	3.872966	3.318279	2.925518	12.193677	19.872355
LOC127063330	LOC127063330	0.094428	0.044672	0	0	0	0	0	0.327428	0	0	0	0.044625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082565	0	0	0	0	0	0	0	0	0.074779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC127063331	LOC127063331	1.292829	0.940968	0.257219	0.601479	1.360184	0.656793	3.923546	3.063121	1.805972	2.451408	0.764753	1.591182	0.483993	0.491195	0.904356	3.402064	2.331072	0.914809	0.931381	0.544644	0.600583	0.412854	0.090328	0.52564	0.840563	0.907958	1.857118	1.324221	4.442976	2.900295	1.04564	0.82592	0.626396	0.334604	0.479475	0.472918	1.57176	1.802452	2.116352	3.573661	3.477626	2.26038	2.440094	0.986464	0.293815	1.912097	0.669322	0.934703	1.685626	2.348984	3.855116	1.64746	3.574943	4.474363	0.736988	0.453112	0.821094	1.490272	2.932034	2.299129	1.973748	2.799199	5.124591	4.156646	6.654567	5.758457
LOC127063332	LOC127063332	0.022482	0	0	0.02018	0.178072	0.269659	0	0.076723	0.132796	0.130355	0	0	0	0.018236	0	0.041262	0.070563	0	0.064241	0	0.020619	0.018912	0	0.074353	0	0.074684	0.115565	0.03319	0	0.125819	0	0	0	0.038947	0.020728	0	0.020832	0.604919	0.329854	0	0.135883	0	0	0.039751	0	0.039977	0.036266	0.096914	0.143937	0.158528	0.231453	0	0.06674	0.063562	0.019543	0	0.076161	0	0.523762	0.157744	0.086982	0.56312	0.03322	0	0.13017	0.170315
LOC127063333	LOC127063333	1.215226	1.164256	0.614333	0.572181	4.442349	5.195409	2.597138	2.127879	2.792887	4.007347	0.789174	0.855878	0.916791	1.106714	1.729935	2.903225	2.573134	2.505683	2.891207	1.191782	0.935109	0.742623	0.751335	1.299132	1.157037	2.401835	3.007252	1.659909	1.350679	6.099007	1.708523	0.963973	0.754297	0.323003	0.493574	0.671828	1.668962	1.377879	1.404645	1.169939	1.181613	3.251527	2.752138	1.258124	0.574832	2.83541	0.751774	3.873665	4.910677	5.144192	3.774317	2.961477	6.713653	7.076575	0.715979	0.543172	1.677606	4.444655	2.656448	2.792901	3.18464	2.718878	0.969607	1.05802	8.505108	7.370658
LOC127063334	LOC127063334	0.314531	0.272502	0.047063	0.188957	1.172767	0.999655	1.070608	0.672466	2.441301	3.654426	0.044474	0.147179	0.107708	0.213519	0.445643	0.771486	0.742215	0.508561	0.562979	0.097816	0.192483	0.066352	0.135832	0.152461	0.281686	0.611789	0.540587	0.426715	0.29977	4.856949	0.543923	0.187749	0.045773	0.090943	0.121171	0.108888	0.780285	0.271774	0.224987	0.181711	0.312641	1.177098	0.81264	0.138302	0.117616	0.327813	0.127518	0.543394	0.672828	0.68145	0.775501	0.371861	5.932242	3.602787	0.045739	0.069353	0.156147	0.602615	0.588021	0.39548	0.475941	0.533979	0.388524	0.49038	5.099287	4.263877
LOC127063335	LOC127063335	0.199003	0.075287	0	0	0.036098	0.036425	0.065523	0.266176	0.053242	0.05821	0.033979	0.037497	0.029854	0.098813	0	0	0	0.093386	0	0.183274	0	0	0.066133	0.030228	0.033346	0.044851	0.098537	0.231832	0	0	0.046739	0.326477	0	0.06596	0.037183	0.130001	0.037572	0.037415	0.098665	0.050062	0	0.047728	0.118766	0.035198	0.071694	0	0.065823	0	0.110415	0.048008	0.060165	0.126884	0.119905	0.113804	0	0.071086	0	0	0.182207	0.073368	0.099984	0.092092	0.173021	0.048463	0.110964	0
LOC127063336	LOC127063336	9.551585	9.086165	6.896274	9.665553	13.734575	15.132741	25.919829	25.09236	24.048545	24.201713	9.567233	9.764096	9.494349	9.376977	17.150323	30.975531	27.68001	22.597743	27.186382	8.200524	7.922337	8.116874	7.140702	7.772583	8.575887	12.645179	16.285842	20.531481	30.244798	40.948164	22.489209	7.586909	10.38535	10.110479	9.166086	9.373294	16.492121	14.529802	13.331456	16.585793	14.856727	32.493922	38.923846	7.28228	7.286354	14.041185	8.773247	12.023829	16.671387	17.323811	18.601448	16.487635	45.092761	38.55604	11.344935	8.579512	12.202754	16.63844	16.156335	15.596114	13.200194	12.749282	12.97493	10.898128	40.714426	48.426672
LOC127063337	LOC127063337	12.589677	10.523586	14.230629	15.049187	21.131315	21.53193	39.738283	38.707299	25.078098	25.077755	12.469544	14.518128	10.630607	13.299883	36.634727	34.860515	29.960811	39.95237	25.505055	11.590171	11.300706	11.365048	8.7006	11.835541	9.080601	25.400403	31.811672	34.064402	25.038017	24.735293	34.413733	5.15022	9.157267	18.08127	18.190588	22.097644	32.168791	25.698221	27.765549	13.108517	23.617166	16.39841	16.901961	9.549675	8.974045	21.790296	12.518959	21.785552	24.29353	31.585711	34.766791	31.403452	38.278419	32.063791	10.376321	9.22475	12.328251	21.918653	27.944632	24.689528	21.833432	25.641329	16.192054	14.864199	20.833917	36.656304
LOC127063338	LOC127063338	41.755603	35.563521	67.635515	95.776815	265.726187	261.633294	439.128067	649.240997	294.114575	228.532634	54.774276	63.389984	113.41527	140.431087	337.192451	460.407283	451.504842	726.256493	437.998152	39.256344	44.966451	75.233043	107.82286	197.548905	135.55868	265.889687	306.991549	364.101743	246.845857	83.996626	689.13916	28.22515	82.363458	33.625042	45.384802	47.506401	110.698573	215.14148	198.245898	89.765063	77.086462	103.092009	76.940457	65.079502	24.761926	158.124592	73.081956	168.793723	173.972	300.431793	355.068908	105.241934	61.680724	64.41891	62.661204	37.969838	100.646288	168.930895	233.181003	240.318269	194.619801	252.093132	170.748052	180.296521	107.377363	108.218637
LOC127063339	LOC127063339	64.089035	45.78242	85.359352	59.605908	39.296958	35.388672	82.895792	111.958658	46.618018	52.287814	92.56346	57.936739	59.030375	57.160387	54.481482	116.113568	122.803766	68.820684	46.294628	92.349209	92.61702	61.631961	73.118148	21.800665	56.108222	22.002666	33.241416	54.214643	135.943172	66.186388	50.056284	57.27701	25.20385	43.986032	33.798796	26.068115	42.288642	29.615713	42.364486	181.386497	108.963017	42.536346	45.840991	85.457046	110.449567	59.466937	85.882071	52.114016	56.742869	45.166321	39.073554	145.400873	60.070234	71.171461	75.709038	65.945024	64.055953	69.721251	45.694102	50.261145	66.644182	43.695917	115.914786	116.437188	52.108218	61.959677
LOC127063340	LOC127063340	51.131114	36.675563	42.067909	38.086193	34.081005	27.975238	69.399228	70.696154	55.278111	62.015406	29.762249	53.542497	29.627712	27.142711	68.565252	94.178529	69.608031	49.911602	48.045803	50.94438	73.780051	37.877448	36.115675	23.698239	38.094256	39.139763	60.395287	65.407439	92.057378	102.857363	47.411225	52.516223	41.914778	52.452597	64.236083	47.882576	58.822236	54.827452	66.255383	55.997525	64.921572	75.593942	82.354282	41.829221	40.619436	37.922455	33.80426	37.926897	32.327395	42.455587	51.137088	64.497188	108.383612	108.696754	55.729588	50.42218	54.019732	44.437476	41.218452	44.554461	54.746182	59.681033	51.49843	48.790932	128.397192	123.664294
LOC127063341	LOC127063341	17.579099	17.120954	13.343786	12.919061	10.749377	16.387023	6.787668	7.461217	17.543307	18.994156	12.030176	15.725208	8.426194	8.938306	11.461766	8.317766	7.567707	12.657565	11.145679	18.534512	22.08136	16.839499	20.241282	7.785724	10.450781	8.010858	7.295608	7.781683	15.319318	20.847167	13.035716	25.470395	16.891382	10.859617	13.95521	7.994096	13.007355	7.413375	6.630175	4.856676	3.354306	18.948044	20.514563	17.537174	16.095293	11.331137	9.059636	9.595396	9.783703	9.749491	12.27836	8.442847	20.544737	17.170818	22.526236	22.39964	11.89548	13.341559	11.005252	14.36204	6.966168	11.466894	5.570786	6.965036	20.29025	21.417784
LOC127063342	LOC127063342	3.757462	3.36817	2.555986	3.182212	4.102239	4.039693	5.996901	6.003327	9.248297	13.407712	2.749516	3.952273	2.232518	2.149769	3.461888	10.994946	8.853149	10.110055	9.205956	3.26232	3.789071	3.057439	3.649646	1.697089	3.117102	3.238422	4.757456	7.377868	13.056695	19.759196	8.673116	2.976482	2.189157	2.123483	3.150682	1.762934	2.659964	3.114839	4.363837	8.042085	5.809604	17.190279	19.112988	3.559855	3.332099	2.959628	2.841517	2.400388	3.37026	4.510993	4.516029	7.696697	24.327412	24.356012	3.394269	2.696052	3.047894	3.770955	2.577385	1.891388	3.804827	2.575279	5.886719	5.60346	18.818019	19.516666
LOC127063343	LOC127063343	19.329245	13.778321	28.443308	30.392149	33.902944	37.148985	41.554508	38.91953	27.802645	29.237843	25.573455	20.049049	23.601858	20.232363	33.124524	55.688871	37.993102	24.07433	22.212649	26.303382	17.04486	27.750868	31.127832	22.018843	29.367546	26.660043	30.047489	38.757258	42.143909	46.456454	21.444565	19.143044	14.543766	26.438004	24.098029	22.858762	30.705725	31.697465	33.19659	32.892185	32.302346	19.870426	21.406567	12.79083	17.950775	28.000999	27.116767	21.114141	24.045474	33.597517	30.297917	33.157552	52.573848	47.115668	29.267635	21.234595	28.324015	25.231447	21.339726	25.313907	22.379909	24.813692	21.907045	27.477401	35.550251	42.684042
LOC127063344	LOC127063344	0.083284	0.026222	0.024698	0.024695	0.01361	0.013744	0.022524	0.04711	0.040885	0.060097	0.035128	0.064578	0.022483	0.022298	0.06655	0.177372	0.043322	0.053497	0.157842	0.051465	0.012704	0.069559	0.023697	0.011346	0.034014	0.015239	0.035426	0.122246	0.044648	0.134903	0.107514	0.014178	0.036175	0.023969	0.063573	0.01145	0.089217	0.028603	0.033715	0.038219	0.330805	0.109117	0.021253	0.048581	0.08692	0	0.01106	0.011914	0	0.016107	0.020144	0	0.082063	0.156104	0.04785	0	0.011626	0.013651	0.026652	0	0.035341	0.065514	0.020363	0.249407	0.09977	0.208661
LOC127063345	LOC127063345	59.468431	57.374321	117.360589	112.934755	93.341047	104.155806	52.360468	54.585919	39.608521	43.13131	109.258933	82.768944	87.986906	103.237429	54.416043	31.966558	42.15147	58.193739	42.532821	78.054283	70.251339	104.541492	95.721112	83.876761	81.767141	72.342435	60.038013	58.939908	56.713133	85.197457	56.237749	88.265305	44.163118	76.432412	72.279523	73.38463	63.260567	56.186826	68.344146	55.436745	84.651269	68.526097	92.298816	50.6183	78.440398	65.403233	80.030611	52.377036	53.109031	74.339169	57.824818	86.556225	76.83864	71.28175	62.2196	82.94085	56.7292	41.905476	46.779309	31.346018	61.506767	49.074826	62.778381	81.898308	74.657687	98.847939
LOC127063346	LOC127063346	0.281433	0.805402	0	0.288272	0.651111	0.332331	0	1.060817	1.287312	2.207551	0	0	0.54479	0.267793	0	0	0.957115	0	1.773459	0.288346	0	0.263608	0.559301	0.289947	0	0	0.409354	0	0.555677	5.49525	0.378115	0.589243	0	0	0	0	0.309393	0	0.389998	0	0.883352	2.105101	2.124815	0.271599	0	0.305706	0	0.251995	0.275023	1.257414	0	1.00023	7.762595	9.356912	0	0	0	0	0	0.357415	0.464451	0	0.472259	0.852064	3.767708	5.049864
LOC127063347	LOC127063347	45.489363	43.138312	20.355391	25.070973	44.475305	51.117325	96.000478	105.961048	65.831939	64.109733	21.38841	32.184697	21.464579	17.966756	46.140832	106.532484	71.451921	47.877505	60.087799	38.376869	43.037615	26.546557	21.346361	22.928133	25.267595	38.764614	49.803648	70.715783	72.017718	87.449224	50.465849	28.022793	26.429341	27.133684	25.962832	24.876634	36.312226	37.407858	44.29072	42.962351	40.381077	64.003258	75.872687	32.370252	39.302558	34.752091	24.005564	35.410442	39.228191	51.237857	53.318608	37.607668	91.675352	89.382996	25.486364	23.970261	26.201105	37.227827	38.138574	45.530084	37.783773	40.110856	33.224841	23.626983	74.653475	102.590837
LOC127063348	LOC127063348	7.330463	5.650362	8.890565	9.513947	8.650076	9.789664	14.428252	13.933605	21.527946	25.35064	8.703055	9.862138	8.182963	7.291936	10.974708	16.581534	12.612782	21.626199	19.987487	10.430376	10.196341	11.55929	10.444042	6.455268	9.627306	8.827779	13.814914	14.706785	24.207452	29.898977	20.923258	8.312289	6.788921	7.489859	8.87143	6.128009	10.738678	10.509851	8.225492	9.25569	10.142245	26.053328	21.658208	9.016205	6.165433	10.10299	7.752698	7.753209	8.998056	10.189145	12.611058	13.392872	34.703293	31.363019	12.367579	11.600607	11.650557	14.26035	9.699257	11.252235	7.571271	10.030138	10.217775	11.10178	28.765742	28.978248
LOC127063349	LOC127063349	0.553798	0.380548	0.234525	0.295181	0.554417	0.436887	1.785729	2.549755	7.583494	7.331431	0.221428	0.288821	0.123032	0.190473	0.507807	1.930552	1.315404	4.540974	4.163024	0.225115	0.306968	0.210051	0.220011	0.182264	0.18889	0.456791	1.254301	1.290846	10.348296	10.325014	5.081059	0.271473	0.353674	0.254432	0.315052	0.192342	0.492559	0.572084	0.718773	1.117241	1.286684	7.374033	5.679682	0.352584	0.296376	0.418075	0.146076	0.281945	0.692716	0.73437	0.58261	0.366002	7.99557	8.961337	0.183557	0.205555	0.252992	0.704393	0.411316	0.420439	0.312398	0.615518	0.848123	0.592495	8.705475	11.105446
LOC127063350	LOC127063350	30.90345	28.082969	46.788195	31.835279	123.447234	70.352117	255.92806	256.304262	57.517265	69.057116	43.768721	41.672587	21.827976	20.475299	103.08684	45.899118	78.172429	31.44218	37.371233	43.619204	33.897337	31.627811	45.252867	26.984442	18.912728	80.122706	205.523734	212.979969	123.263123	33.214459	35.561882	66.479243	36.330199	40.063218	41.819799	33.263636	46.133462	103.90344	147.555901	148.557227	171.47099	60.725857	50.794183	33.438961	40.756791	49.412042	35.952856	65.822193	139.729955	230.607199	190.473482	205.89482	43.127461	37.583037	66.03285	47.394129	50.839333	51.099144	79.63682	71.742114	151.186243	151.341122	164.034347	175.045079	63.483693	72.908277
LOC127063351	LOC127063351	3.765451	3.749106	0.980079	1.315019	7.303936	9.057362	16.324953	16.786576	27.568116	27.261586	0.84818	1.546457	1.125701	0.838995	5.753319	12.064362	9.074008	18.800369	23.597291	1.81438	2.456234	0.87385	0.797433	1.787742	1.341403	5.531612	8.966665	10.110808	13.09395	29.663584	20.302858	1.636269	1.678137	1.511029	1.695398	1.898578	3.068389	5.298418	5.430358	4.721088	7.490808	21.310699	21.415808	1.813294	2.051905	4.415872	1.464165	4.314807	6.535925	10.501554	9.1512	8.530904	27.982416	29.982429	0.915006	1.028475	2.118222	4.425566	5.372201	5.068336	5.765582	6.999269	7.257139	5.531984	26.545419	31.119717
LOC127063352	LOC127063352	22.741375	19.47818	16.884189	18.6901	33.010429	31.918429	45.927156	40.569272	51.853653	58.036717	14.100478	18.602353	14.450488	11.564696	34.89519	55.457275	48.892304	47.443389	45.503799	14.943899	17.53906	14.257511	15.956841	13.009581	13.168328	23.294213	30.959613	35.871457	49.124496	54.651441	40.170347	21.399021	20.906238	20.929338	21.645376	18.669625	30.96848	29.266453	30.138832	45.852051	39.70817	58.34586	60.297259	17.26305	15.033874	21.414206	13.58322	23.99434	32.401375	37.165555	36.806583	40.686193	62.850209	68.552127	21.560134	21.939372	17.92915	29.183073	28.027463	25.330736	25.117668	23.252446	27.21944	25.376099	71.00494	68.656621
LOC127063353	LOC127063353	7.045952	7.337968	4.92202	6.310444	7.129227	7.102529	12.660665	13.430252	14.490662	17.257336	7.92601	6.760898	7.695109	8.315086	9.966615	23.182009	18.310099	19.681144	22.217892	6.810531	5.389733	7.323787	4.656088	5.421574	5.338338	6.413756	6.786394	14.511215	9.529816	21.319538	14.591116	4.342378	3.453108	9.606405	7.038732	7.301741	13.203679	6.645347	6.495828	7.926834	8.033821	22.37656	24.856913	4.346807	9.095832	12.267349	10.964355	8.593105	11.674427	9.720761	6.494348	6.324237	21.517025	20.132979	6.980187	5.797791	7.748946	12.24925	7.718265	7.321825	7.327485	6.745345	3.849767	3.450298	32.456144	21.08774
LOC127063354	LOC127063354	17.262023	13.163231	17.019055	18.502449	15.608918	17.210758	19.736356	22.181653	25.882537	28.175692	11.022325	15.456007	11.835743	10.548454	19.300078	24.293477	19.028006	20.337699	18.405833	17.970714	17.365973	18.348798	18.401796	12.611251	15.212176	12.720464	23.745793	17.896949	29.241676	37.395896	19.457459	16.301889	16.162615	17.93098	19.942367	14.672869	21.893812	16.567214	15.117595	17.595528	14.316254	31.700333	37.580054	14.959768	15.169589	16.020399	14.616568	12.314164	13.763408	16.39889	16.725546	19.268087	40.35918	35.105032	20.126108	18.148193	19.158866	14.964222	18.878513	19.935765	14.602226	20.010566	17.71453	19.946092	31.293153	39.726741
LOC127063355	LOC127063355	14.538008	10.03178	9.048513	9.338802	9.676726	11.341621	15.788331	16.400802	25.822614	29.703115	12.435777	13.896767	7.203967	7.628003	10.982939	18.207016	20.443761	30.893721	29.832364	9.569	11.114115	9.614364	10.884154	5.969902	6.294777	7.425164	9.970985	12.068363	21.831054	39.87682	25.343265	12.635094	8.368944	5.441258	7.510945	5.683772	7.615664	6.58871	8.734216	18.501936	13.341723	30.054371	35.390385	13.880561	10.235244	6.686286	8.37937	5.262235	6.271384	8.563602	10.30321	13.088536	33.381507	37.595389	7.216337	8.65477	6.094237	7.14287	4.577045	5.168488	6.636439	5.568342	10.434907	11.514092	45.238111	41.784654
LOC127063356	LOC127063356	12.349961	10.48643	13.702237	16.286108	24.718721	26.923736	39.13146	42.804416	39.189289	37.539492	15.138762	16.836317	12.347361	12.948683	37.27382	59.817719	45.817497	33.170816	41.658358	14.363484	13.697943	16.577019	14.886629	10.966604	13.080117	22.334791	24.986665	34.045693	36.046222	42.637629	30.249866	16.546489	16.845968	18.495355	22.958296	14.940346	34.472205	31.638152	30.811956	27.325636	26.749777	35.979174	37.207073	14.608405	11.876778	26.1778	14.171576	21.482004	25.540888	30.957741	32.216921	23.556487	42.315659	39.44215	22.37264	21.055089	21.307558	29.986865	28.685776	31.180283	23.336356	26.359873	23.347979	19.874079	35.987707	44.876688
LOC127063357	LOC127063357	13.968293	15.113448	34.665571	15.214232	34.544927	35.586504	86.666457	86.121645	28.116281	27.084643	13.21909	11.852982	16.392159	27.93418	62.604529	70.349469	68.441006	47.000302	38.137081	8.039137	12.63442	12.407112	23.057058	31.454453	16.61478	66.978984	81.828219	75.592924	71.543993	47.0303	42.909009	9.326372	22.004434	6.439235	9.368669	10.155412	26.478226	56.415979	82.682851	40.963222	44.005584	24.887091	26.875961	14.872946	8.450156	26.272276	12.527664	29.381525	57.111569	88.941986	110.460193	53.145323	58.556162	47.760376	14.374873	11.574908	20.190725	24.364501	53.884503	65.508018	65.279898	75.641333	44.651448	34.981296	31.969349	50.156766
LOC127063358	LOC127063358	2.796598	1.658719	4.628662	8.031334	21.450691	15.379674	48.469983	53.224136	28.834075	23.277223	4.606908	2.459697	9.470986	8.387741	31.474122	96.769842	59.447906	22.334745	22.269613	3.934454	3.001116	7.292288	5.964679	7.220242	8.626575	18.146745	29.424649	54.385704	38.447903	27.805047	18.785015	1.712288	1.49529	4.052744	5.507498	4.63486	13.798933	37.277139	24.684457	41.166114	27.045409	15.074324	11.015033	2.595687	3.515939	18.516349	9.146822	16.338331	24.265295	32.279718	36.835779	40.272122	32.861831	32.623755	7.86208	4.272487	11.947641	21.529338	21.309623	30.931012	26.422089	30.973584	34.790059	33.785726	21.506176	27.73929
LOC127063359	LOC127063359	10.115743	2.32445	3.26265	1.311684	3.962634	2.24376	5.528389	6.725084	4.100804	4.177996	1.795016	4.059067	1.628566	2.593663	9.452799	7.894766	9.610067	12.145752	11.565404	3.394109	4.666487	2.245351	5.468728	1.837953	1.692269	5.769402	5.553777	4.285509	20.346155	8.120546	11.310592	1.799832	0.739155	1.358673	1.738461	1.914981	4.179886	7.478888	9.325095	9.939214	3.757034	11.167579	19.233136	2.028653	2.813103	1.882447	4.183011	1.973314	2.403199	5.646832	9.680633	7.025088	27.387607	25.550626	2.503855	3.77974	4.446831	1.389863	3.884322	2.073918	6.851522	5.429587	2.911171	4.313852	22.723111	22.273001
LOC127063360	LOC127063360	13.767443	24.814529	6.260877	1.735304	3.947064	3.642942	130.369145	144.904747	77.211814	71.519671	8.658886	21.532816	2.635479	2.547672	19.827876	67.998786	62.283593	19.336333	26.181001	19.750084	25.220751	11.694537	12.238717	2.296266	4.661893	2.319395	25.737787	103.640079	75.274028	13.021748	36.414316	13.126074	19.323177	2.795279	2.526783	3.559991	4.814193	21.116619	16.28526	30.179615	22.292479	14.527291	21.119639	22.684963	3.05692	6.281398	4.560268	7.892023	10.305988	18.441985	24.080536	37.809766	28.350476	22.453346	15.861476	12.164969	15.000153	11.030218	46.030731	48.409247	7.160451	23.047923	36.291569	40.457564	16.012351	15.565842
LOC127063361	LOC127063361	9.997721	8.032821	8.39753	8.360202	7.258315	10.79306	21.233022	17.607997	27.763966	28.392681	14.15552	17.936081	7.658542	7.925024	6.807568	23.361481	18.750112	22.490983	21.249492	11.946334	10.446971	10.534087	11.445203	5.262199	7.030257	7.029275	11.289644	16.823161	27.205987	37.115528	22.033213	8.424968	8.748337	10.67227	9.774969	4.624439	9.247153	9.116317	10.598735	21.896985	14.079674	20.004374	25.287479	10.046719	7.846366	7.950751	7.499655	6.886506	7.238497	12.090722	10.952209	18.859941	26.600552	30.5525	8.326042	9.405844	9.920301	7.501619	11.184498	6.205937	10.897117	9.782219	16.411545	22.645524	35.419813	30.596223
LOC127063362	LOC127063362	2.206137	3.039695	18.993157	70.712504	0.767274	0.774798	1.192436	25.527934	533.850424	751.518174	46.31399	4.206879	5.476259	1.346303	0.937844	2.083795	1.757028	84.724397	195.185632	1.278453	1.787771	8.323094	1.749553	4.594254	0.830729	0.412274	7.904486	1.514975	10.272187	8.948846	149.193941	5.952499	111.281059	1.322504	7.106026	4.591716	3.046171	1.73965	1.595648	1.829694	1.207193	70.890273	16.556326	85.296637	1.764869	19.219322	0.776148	1.677374	3.015631	0.854806	5.273074	0.903258	5.510169	6.398871	64.471144	54.17117	1.193547	42.958061	3.27642	19.853516	0.578163	0.923547	0.619609	0.929215	23.52038	15.104528
LOC127063363	LOC127063363	0.77527	0.709612	0.154219	0.128704	0.265941	0.293892	1.655925	1.85587	3.866549	4.291126	0.131479	0.237703	0.100232	0.074345	0.213331	2.533975	1.270778	1.395933	2.826997	0.346483	0.409855	0.151332	0.152958	0.115863	0.253156	0.243932	0.949854	1.1491	2.571267	5.633948	1.792101	0.620149	0.279121	0.248406	0.278335	0.182624	0.442911	0.273354	0.201242	0.416276	0.499934	4.652369	4.277541	0.353316	0.397398	0.201447	0.114228	0.162949	0.246643	0.148163	0.407572	0.053861	2.180614	2.71182	0.089051	0.206843	0.104869	0.378175	0.336251	0.412957	0.250175	0.202683	0.352125	0.31927	4.190228	6.887998
LOC127063364	LOC127063364	12.405237	9.685157	8.858898	8.417456	24.490983	32.435977	69.535214	87.146966	45.570769	56.221705	11.653616	13.41557	8.765286	9.615909	23.572801	154.888585	78.783748	41.330091	44.937145	9.774377	11.596075	17.857538	10.498515	14.151074	18.438836	29.35981	34.624201	46.781063	75.40814	81.084892	47.55252	4.486002	13.728724	5.021501	3.815513	3.614693	12.944732	17.19362	16.727937	19.274767	11.108939	38.712296	41.884032	11.523804	5.418397	39.960063	8.677305	24.802977	35.866026	26.750632	31.928417	13.150385	69.474788	66.70104	15.288586	7.435587	29.113424	50.491987	59.396113	79.165	20.818529	31.488057	30.58671	33.405353	65.511489	63.549057
LOC127063365	LOC127063365	1.152775	0.982943	0.366482	0.541051	2.758588	2.292089	3.739673	4.792054	7.813165	7.455245	0.305614	0.537103	0.339069	0.261738	2.562084	3.845646	2.028361	3.451798	7.460577	0.641691	0.589242	0.386332	0.277567	0.856567	0.589886	2.594943	3.516357	3.206454	2.009047	5.803401	2.959392	0.769898	1.167189	0.524013	0.787228	0.511227	1.14856	2.1443	2.795466	1.585858	0.820826	2.797422	2.61232	0.664754	0.680628	1.09671	0.298818	1.281877	2.466373	2.174145	1.465283	0.530989	4.452149	4.895235	0.361367	0.641378	0.757723	1.802549	3.986531	4.043338	4.00447	5.072184	1.264872	0.772561	4.13518	6.042118
LOC127063366	LOC127063366	0	0	0	0	0	0	0	0.504949	4.835444	1.811261	0	0	0	0	0	0	0	12.073039	14.763015	0	0	0	0	0	0	0	0	0	0.124333	0	4.72793	0	0	0	0	0	0	0	0.091176	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221889	0.104628	0	0	0	0	0	0	0	0	0	0.100442	0	0
